E =  710.000 MeV, Wght = 1.00, Syst = 0.05
    45.0   -0.1250    0.0450
    55.0    0.0110    0.0390
    65.0    0.1320    0.0370
    75.0    0.3040    0.0360
    85.0    0.3500    0.0380
    95.0    0.4500    0.0390
   105.0    0.4500    0.0410
   115.0    0.3910    0.0460
   125.0    0.4310    0.0520
   135.0    0.5550    0.0640
   145.0    0.5380    0.0830
   155.0    0.7740    0.1210
   165.0    0.9130    0.2150
   175.0    0.8930    0.4110
------------------------------------------
E = 1170.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.7720    0.1780
    15.0    0.5570    0.0860
    25.0    0.2100    0.0640
    35.0   -0.0610    0.0510
    45.0   -0.1330    0.0430
    55.0    0.0260    0.0390
    65.0    0.2160    0.0370
    75.0    0.2770    0.0370
    85.0    0.3640    0.0370
    95.0    0.4230    0.0390
   105.0    0.4070    0.0410
   115.0    0.4190    0.0480
   125.0    0.3820    0.0520
   135.0    0.4150    0.0620
   145.0    0.6470    0.0880
   155.0    0.7930    0.1380
   165.0    0.9720    0.2000
   175.0    0.9870    0.3650
------------------------------------------
E = 1180.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8930    0.1840
    15.0    0.5980    0.0910
    25.0    0.2480    0.0630
    35.0   -0.0480    0.0480
    45.0   -0.1950    0.0430
    55.0    0.0170    0.0390
    65.0    0.1400    0.0380
    75.0    0.3160    0.0370
    85.0    0.3900    0.0380
    95.0    0.4730    0.0410
   105.0    0.4180    0.0430
   115.0    0.3210    0.0470
   125.0    0.4550    0.0570
   135.0    0.4050    0.0630
   145.0    0.5990    0.0850
   155.0    0.7810    0.1390
   165.0    0.9190    0.1880
   175.0    1.1360    0.3600
------------------------------------------
E = 1190.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.7870    0.1640
    15.0    0.5570    0.0920
    25.0    0.1740    0.0610
    35.0   -0.1680    0.0530
    45.0   -0.0920    0.0440
    55.0    0.0340    0.0400
    65.0    0.1250    0.0370
    75.0    0.2720    0.0370
    85.0    0.3360    0.0370
    95.0    0.4280    0.0410
   105.0    0.3790    0.0430
   115.0    0.4580    0.0480
   125.0    0.4770    0.0560
   135.0    0.3830    0.0630
   145.0    0.6520    0.0880
   155.0    0.8360    0.1220
   165.0    0.7810    0.2130
   175.0    1.0120    0.3510
------------------------------------------
E = 1200.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9720    0.1760
    15.0    0.5500    0.0970
    25.0    0.1450    0.0600
    35.0   -0.0900    0.0500
    45.0   -0.0940    0.0430
    55.0   -0.0500    0.0400
    65.0    0.1530    0.0370
    75.0    0.2750    0.0370
    85.0    0.3760    0.0380
    95.0    0.4610    0.0400
   105.0    0.4170    0.0430
   115.0    0.4340    0.0470
   125.0    0.2350    0.0540
   135.0    0.3660    0.0670
   145.0    0.6250    0.0910
   155.0    0.8620    0.1340
   165.0    1.0500    0.2310
   175.0    0.8930    0.4110
------------------------------------------
E = 1210.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8980    0.1830
    15.0    0.3850    0.0810
    25.0    0.1270    0.0610
    35.0   -0.0710    0.0490
    45.0   -0.1190    0.0430
    55.0    0.0420    0.0400
    65.0    0.1220    0.0380
    75.0    0.2960    0.0380
    85.0    0.3680    0.0390
    95.0    0.3820    0.0410
   105.0    0.4320    0.0440
   115.0    0.3860    0.0480
   125.0    0.3580    0.0550
   135.0    0.3220    0.0660
   145.0    0.6720    0.0850
   155.0    0.8330    0.1450
   165.0    0.7660    0.1860
   175.0    1.0710    0.4400
------------------------------------------
E = 1220.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8150    0.1560
    15.0    0.5480    0.0900
    25.0    0.3180    0.0610
    35.0   -0.1170    0.0510
    45.0   -0.1270    0.0440
    55.0    0.0910    0.0390
    65.0    0.2230    0.0400
    75.0    0.2220    0.0380
    85.0    0.4150    0.0400
    95.0    0.4110    0.0400
   105.0    0.4670    0.0450
   115.0    0.4300    0.0490
   125.0    0.3810    0.0520
   135.0    0.4300    0.0690
   145.0    0.6070    0.0900
   155.0    0.7800    0.1360
   165.0    0.9050    0.2030
   175.0    0.9170    0.4000
------------------------------------------
E = 1230.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9310    0.1610
    15.0    0.7090    0.0890
    25.0    0.0850    0.0580
    35.0   -0.1510    0.0500
    45.0   -0.1750    0.0430
    55.0   -0.0410    0.0400
    65.0    0.1780    0.0390
    75.0    0.3070    0.0380
    85.0    0.3940    0.0390
    95.0    0.4210    0.0420
   105.0    0.3870    0.0440
   115.0    0.3640    0.0510
   125.0    0.2670    0.0560
   135.0    0.3550    0.0680
   145.0    0.5890    0.0920
   155.0    0.6920    0.1300
   165.0    0.8990    0.2040
   175.0    0.9560    0.3820
------------------------------------------
E = 1240.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9060    0.1480
    15.0    0.5180    0.0860
    25.0    0.1900    0.0610
    35.0   -0.0990    0.0490
    45.0   -0.2080    0.0440
    55.0    0.0420    0.0390
    65.0    0.1540    0.0380
    75.0    0.3110    0.0390
    85.0    0.4090    0.0400
    95.0    0.3770    0.0420
   105.0    0.4100    0.0440
   115.0    0.3820    0.0490
   125.0    0.3670    0.0570
   135.0    0.4870    0.0710
   145.0    0.6440    0.0920
   155.0    0.6590    0.1250
   165.0    0.9950    0.2280
   175.0    1.1030    0.4040
------------------------------------------
E = 1250.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.7810    0.1650
    15.0    0.6110    0.0850
    25.0    0.2020    0.0580
    35.0   -0.1230    0.0500
    45.0   -0.1210    0.0440
    55.0    0.0250    0.0400
    65.0    0.1930    0.0380
    75.0    0.2930    0.0380
    85.0    0.3700    0.0390
    95.0    0.3990    0.0420
   105.0    0.4000    0.0450
   115.0    0.3820    0.0490
   125.0    0.3230    0.0550
   135.0    0.4680    0.0690
   145.0    0.4470    0.0900
   155.0    0.5260    0.1310
   165.0    0.7500    0.2300
   175.0    1.2500    0.6250
------------------------------------------
E = 1260.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8330    0.1640
    15.0    0.5380    0.0820
    25.0    0.2870    0.0610
    35.0   -0.0780    0.0500
    45.0   -0.0820    0.0440
    55.0   -0.0480    0.0390
    65.0    0.1980    0.0390
    75.0    0.2960    0.0380
    85.0    0.3520    0.0400
    95.0    0.4270    0.0410
   105.0    0.4240    0.0460
   115.0    0.3820    0.0520
   125.0    0.2510    0.0550
   135.0    0.4450    0.0700
   145.0    0.5390    0.0920
   155.0    0.7750    0.1340
   165.0    1.0970    0.2380
   175.0    0.9560    0.3820
------------------------------------------
E = 1270.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9450    0.1730
    15.0    0.5800    0.0900
    25.0    0.1340    0.0610
    35.0   -0.0420    0.0480
    45.0   -0.1790    0.0450
    55.0   -0.0130    0.0400
    65.0    0.2370    0.0400
    75.0    0.2940    0.0390
    85.0    0.4650    0.0420
    95.0    0.4570    0.0450
   105.0    0.3820    0.0460
   115.0    0.3830    0.0510
   125.0    0.2920    0.0570
   135.0    0.3650    0.0710
   145.0    0.4870    0.0950
   155.0    0.6080    0.1330
   165.0    1.0500    0.2310
   175.0    0.7950    0.4470
------------------------------------------
E = 1280.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8470    0.1570
    15.0    0.5380    0.0830
    25.0    0.1490    0.0600
    35.0   -0.1050    0.0500
    45.0   -0.0540    0.0450
    55.0   -0.0290    0.0410
    65.0    0.2340    0.0410
    75.0    0.3200    0.0390
    85.0    0.3520    0.0410
    95.0    0.3540    0.0440
   105.0    0.4660    0.0480
   115.0    0.4180    0.0510
   125.0    0.2500    0.0560
   135.0    0.3360    0.0700
   145.0    0.4290    0.0930
   155.0    0.8060    0.1440
   165.0    1.0460    0.2330
   175.0    0.8330    0.4340
------------------------------------------
E = 1290.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8120    0.1670
    15.0    0.6620    0.0890
    25.0    0.1040    0.0610
    35.0   -0.1050    0.0490
    45.0   -0.1150    0.0460
    55.0   -0.0190    0.0420
    65.0    0.2060    0.0400
    75.0    0.3420    0.0410
    85.0    0.3950    0.0430
    95.0    0.4190    0.0450
   105.0    0.4250    0.0470
   115.0    0.3740    0.0530
   125.0    0.2300    0.0560
   135.0    0.3940    0.0680
   145.0    0.4130    0.0900
   155.0    0.7650    0.1480
   165.0    0.8580    0.2120
   175.0    1.2500    0.4560
------------------------------------------
E = 1300.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9020    0.1730
    15.0    0.6600    0.0860
    25.0    0.1060    0.0570
    35.0   -0.0840    0.0510
    45.0   -0.1300    0.0450
    55.0    0.0160    0.0430
    65.0    0.1780    0.0410
    75.0    0.3400    0.0420
    85.0    0.4250    0.0430
    95.0    0.4330    0.0450
   105.0    0.3700    0.0480
   115.0    0.2860    0.0520
   125.0    0.1970    0.0570
   135.0    0.2820    0.0710
   145.0    0.4870    0.0920
   155.0    0.6090    0.1290
   165.0    0.8610    0.2260
   175.0    0.8330    0.4340
------------------------------------------
E = 1310.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8480    0.1620
    15.0    0.5950    0.0840
    25.0    0.0820    0.0580
    35.0   -0.1580    0.0520
    45.0   -0.1330    0.0450
    55.0   -0.0290    0.0420
    65.0    0.2020    0.0420
    75.0    0.3850    0.0410
    85.0    0.4380    0.0430
    95.0    0.5290    0.0470
   105.0    0.4520    0.0500
   115.0    0.3040    0.0510
   125.0    0.2940    0.0590
   135.0    0.3330    0.0690
   145.0    0.4850    0.0960
   155.0    0.7890    0.1460
   165.0    0.8520    0.2280
   175.0    0.9380    0.5520
------------------------------------------
E = 1320.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9800    0.1510
    15.0    0.5780    0.0850
    25.0    0.2150    0.0590
    35.0   -0.0920    0.0490
    45.0   -0.2090    0.0450
    55.0    0.0240    0.0430
    65.0    0.1730    0.0420
    75.0    0.3660    0.0430
    85.0    0.4270    0.0440
    95.0    0.4700    0.0470
   105.0    0.4110    0.0500
   115.0    0.3440    0.0530
   125.0    0.2850    0.0600
   135.0    0.2750    0.0690
   145.0    0.4710    0.0950
   155.0    0.7450    0.1460
   165.0    0.8120    0.2360
   175.0    0.6250    0.4940
------------------------------------------
E = 1330.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8980    0.1830
    15.0    0.4230    0.0790
    25.0    0.2160    0.0590
    35.0   -0.2140    0.0500
    45.0   -0.1450    0.0470
    55.0   -0.0060    0.0430
    65.0    0.1710    0.0420
    75.0    0.2860    0.0420
    85.0    0.4710    0.0450
    95.0    0.4350    0.0470
   105.0    0.4110    0.0490
   115.0    0.3080    0.0530
   125.0    0.1890    0.0590
   135.0    0.4400    0.0740
   145.0    0.3570    0.0930
   155.0    0.5890    0.1480
   165.0    1.0530    0.2650
   175.0    1.2500    0.5100
------------------------------------------
E = 1340.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8570    0.1810
    15.0    0.6390    0.0850
    25.0    0.0960    0.0600
    35.0   -0.0860    0.0490
    45.0   -0.1050    0.0450
    55.0   -0.0230    0.0430
    65.0    0.1560    0.0420
    75.0    0.3360    0.0410
    85.0    0.3790    0.0430
    95.0    0.3730    0.0450
   105.0    0.4600    0.0520
   115.0    0.3270    0.0550
   125.0    0.2710    0.0620
   135.0    0.3260    0.0730
   145.0    0.4580    0.0890
   155.0    0.3980    0.1400
   165.0    1.1880    0.2730
   175.0    1.2500    0.5100
------------------------------------------
E = 1350.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.0200    0.1630
    15.0    0.5920    0.0820
    25.0    0.2250    0.0610
    35.0   -0.1070    0.0510
    45.0   -0.1200    0.0460
    55.0   -0.0310    0.0440
    65.0    0.1340    0.0430
    75.0    0.3380    0.0440
    85.0    0.3900    0.0450
    95.0    0.5000    0.0480
   105.0    0.3920    0.0520
   115.0    0.3650    0.0570
   125.0    0.3010    0.0600
   135.0    0.4000    0.0750
   145.0    0.5530    0.1010
   155.0    0.7950    0.1490
   165.0    1.1110    0.2790
   175.0    0.7950    0.4470
------------------------------------------
E = 1360.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8390    0.1690
    15.0    0.5330    0.0830
    25.0    0.1500    0.0610
    35.0   -0.1140    0.0520
    45.0   -0.1140    0.0460
    55.0   -0.0830    0.0430
    65.0    0.2920    0.0440
    75.0    0.2810    0.0440
    85.0    0.3900    0.0450
    95.0    0.4590    0.0480
   105.0    0.3950    0.0500
   115.0    0.3400    0.0570
   125.0    0.2790    0.0630
   135.0    0.3420    0.0720
   145.0    0.3670    0.0960
   155.0    0.9460    0.1520
   165.0    0.8840    0.2390
   175.0    0.5360    0.3630
------------------------------------------
E = 1370.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8100    0.1560
    15.0    0.5070    0.0820
    25.0    0.2080    0.0600
    35.0   -0.1040    0.0510
    45.0   -0.1720    0.0480
    55.0    0.1140    0.0450
    65.0    0.1130    0.0430
    75.0    0.3230    0.0440
    85.0    0.3220    0.0450
    95.0    0.3720    0.0490
   105.0    0.4260    0.0530
   115.0    0.2250    0.0560
   125.0    0.2950    0.0640
   135.0    0.3070    0.0740
   145.0    0.4390    0.1090
   155.0    0.6790    0.1480
   165.0    0.9380    0.2470
   175.0    1.0940    0.4150
------------------------------------------
E = 1380.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.7750    0.1650
    15.0    0.5300    0.0860
    25.0    0.1360    0.0590
    35.0   -0.0060    0.0520
    45.0   -0.2350    0.0480
    55.0   -0.1270    0.0450
    65.0    0.0780    0.0440
    75.0    0.3300    0.0450
    85.0    0.4280    0.0480
    95.0    0.3810    0.0500
   105.0    0.4220    0.0520
   115.0    0.2330    0.0560
   125.0    0.2770    0.0650
   135.0    0.1570    0.0750
   145.0    0.3180    0.0950
   155.0    0.6060    0.1410
   165.0    0.7640    0.2440
   175.0    0.8330    0.6130
------------------------------------------
E = 1390.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.7850    0.1590
    15.0    0.5510    0.0900
    25.0    0.1410    0.0600
    35.0   -0.0700    0.0510
    45.0   -0.1830    0.0470
    55.0   -0.0380    0.0460
    65.0    0.1630    0.0440
    75.0    0.3430    0.0440
    85.0    0.3770    0.0460
    95.0    0.4280    0.0510
   105.0    0.3800    0.0530
   115.0    0.3380    0.0590
   125.0    0.2620    0.0630
   135.0    0.2420    0.0720
   145.0    0.1390    0.0990
   155.0    0.7550    0.1490
   165.0    1.0290    0.2780
   175.0    1.1030    0.4040
------------------------------------------
E = 1400.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.0110    0.1660
    15.0    0.6560    0.0900
    25.0    0.0930    0.0600
    35.0   -0.1420    0.0530
    45.0   -0.2500    0.0480
    55.0   -0.0620    0.0460
    65.0    0.1660    0.0440
    75.0    0.4050    0.0470
    85.0    0.3440    0.0470
    95.0    0.5580    0.0520
   105.0    0.4420    0.0560
   115.0    0.2570    0.0560
   125.0    0.2330    0.0650
   135.0    0.2620    0.0740
   145.0    0.5540    0.1090
   155.0    0.5780    0.1680
   165.0    1.0620    0.2590
   175.0    1.2500    0.5590
------------------------------------------
E = 1410.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8450    0.1750
    15.0    0.5400    0.0820
    25.0    0.1980    0.0590
    35.0   -0.1500    0.0520
    45.0   -0.1550    0.0470
    55.0   -0.1150    0.0480
    65.0    0.1460    0.0450
    75.0    0.3330    0.0460
    85.0    0.3650    0.0480
    95.0    0.5180    0.0540
   105.0    0.3270    0.0540
   115.0    0.3150    0.0580
   125.0    0.2780    0.0660
   135.0    0.1020    0.0720
   145.0    0.4170    0.1000
   155.0    0.6410    0.1590
   165.0    0.8550    0.2460
   175.0    1.2500    0.5890
------------------------------------------
E = 1420.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8540    0.1670
    15.0    0.4030    0.0840
    25.0    0.0710    0.0590
    35.0   -0.1260    0.0520
    45.0   -0.1770    0.0480
    55.0   -0.0470    0.0470
    65.0    0.1320    0.0470
    75.0    0.3340    0.0470
    85.0    0.4410    0.0480
    95.0    0.4480    0.0510
   105.0    0.3400    0.0540
   115.0    0.2530    0.0570
   125.0    0.1870    0.0680
   135.0    0.2280    0.0770
   145.0    0.4370    0.1040
   155.0    0.6760    0.1650
   165.0    0.9090    0.2330
   175.0    0.7500    0.6520
------------------------------------------
E = 1430.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9380    0.1670
    15.0    0.5090    0.0870
    25.0    0.0600    0.0580
    35.0   -0.1430    0.0520
    45.0   -0.2730    0.0500
    55.0   -0.0770    0.0450
    65.0    0.0930    0.0470
    75.0    0.2610    0.0470
    85.0    0.3910    0.0500
    95.0    0.4330    0.0550
   105.0    0.4630    0.0580
   115.0    0.4540    0.0630
   125.0    0.1480    0.0640
   135.0    0.3040    0.0800
   145.0    0.4110    0.1120
   155.0    0.6330    0.1600
   165.0    0.9940    0.2560
   175.0    1.2500    0.5590
------------------------------------------
E = 1440.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9100    0.1520
    15.0    0.4640    0.0820
    25.0    0.3030    0.0610
    35.0   -0.1630    0.0520
    45.0   -0.2540    0.0490
    55.0   -0.1400    0.0480
    65.0    0.1480    0.0470
    75.0    0.3020    0.0480
    85.0    0.4820    0.0500
    95.0    0.4960    0.0530
   105.0    0.4100    0.0600
   115.0    0.3180    0.0620
   125.0    0.3290    0.0670
   135.0    0.2260    0.0770
   145.0    0.2790    0.0980
   155.0    0.5740    0.1490
   165.0    0.7500    0.2920
   175.0    1.0000    0.5060
------------------------------------------
E = 1450.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.9410    0.1660
    15.0    0.4310    0.0860
    25.0    0.2010    0.0630
    35.0   -0.0530    0.0500
    45.0   -0.2500    0.0500
    55.0   -0.1060    0.0490
    65.0    0.1020    0.0460
    75.0    0.3430    0.0490
    85.0    0.3720    0.0520
    95.0    0.5280    0.0560
   105.0    0.4460    0.0590
   115.0    0.3140    0.0590
   125.0    0.1590    0.0710
   135.0    0.1630    0.0770
   145.0    0.5270    0.1050
   155.0    0.7180    0.1490
   165.0    0.9030    0.2570
   175.0    1.0230    0.4870
------------------------------------------
E = 1460.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.7860    0.1760
    15.0    0.5370    0.0870
    25.0    0.2160    0.0610
    35.0   -0.1780    0.0540
    45.0   -0.2690    0.0500
    55.0   -0.1210    0.0470
    65.0    0.1830    0.0480
    75.0    0.3610    0.0500
    85.0    0.3660    0.0500
    95.0    0.4580    0.0570
   105.0    0.3460    0.0580
   115.0    0.2220    0.0620
   125.0    0.2500    0.0670
   135.0    0.2000    0.0830
   145.0    0.3510    0.1100
   155.0    0.6580    0.1620
   165.0    1.0420    0.2710
   175.0    0.8930    0.4110
------------------------------------------
E = 1470.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.7930    0.1630
    15.0    0.6250    0.0850
    25.0    0.1790    0.0620
    35.0   -0.1160    0.0530
    45.0   -0.2160    0.0510
    55.0   -0.1500    0.0500
    65.0    0.1550    0.0510
    75.0    0.3840    0.0490
    85.0    0.4780    0.0540
    95.0    0.5160    0.0600
   105.0    0.4680    0.0580
   115.0    0.3180    0.0640
   125.0    0.1710    0.0690
   135.0    0.0830    0.0810
   145.0    0.3780    0.1060
   155.0    0.6730    0.1610
   165.0    0.7140    0.2720
   175.0    1.2500    0.5890
------------------------------------------
E = 1480.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.0050    0.1670
    15.0    0.4740    0.0880
    25.0    0.0980    0.0610
    35.0   -0.1790    0.0550
    45.0   -0.1570    0.0490
    55.0   -0.1190    0.0480
    65.0    0.1030    0.0500
    75.0    0.4010    0.0510
    85.0    0.4580    0.0540
    95.0    0.4420    0.0560
   105.0    0.3840    0.0590
   115.0    0.1670    0.0650
   125.0    0.1690    0.0720
   135.0    0.2080    0.0820
   145.0    0.3600    0.1130
   155.0    0.7140    0.1720
   165.0    0.7500    0.2660
   175.0    1.2500    0.6250
------------------------------------------
E = 1490.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.0740    0.1960
    15.0    0.5090    0.0900
    25.0    0.1320    0.0630
    35.0   -0.0890    0.0540
    45.0   -0.2810    0.0520
    55.0   -0.1650    0.0500
    65.0    0.0910    0.0490
    75.0    0.3120    0.0520
    85.0    0.4890    0.0540
    95.0    0.4930    0.0590
   105.0    0.3950    0.0610
   115.0    0.1260    0.0630
   125.0    0.1510    0.0710
   135.0    0.3280    0.0840
   145.0    0.0090    0.1040
   155.0    0.6800    0.1600
   165.0    1.0580    0.3210
   175.0    0.5680    0.4140
------------------------------------------
E = 1500.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8490    0.1680
    15.0    0.5330    0.0870
    25.0    0.0090    0.0610
    35.0   -0.2820    0.0570
    45.0   -0.3030    0.0530
    55.0   -0.1400    0.0490
    65.0    0.1350    0.0500
    75.0    0.3460    0.0520
    85.0    0.4450    0.0570
    95.0    0.5060    0.0580
   105.0    0.4090    0.0630
   115.0    0.4280    0.0690
   125.0    0.2470    0.0730
   135.0    0.1080    0.0850
   145.0    0.3270    0.1060
   155.0    0.6420    0.1630
   165.0    1.0530    0.2650
   175.0    1.0580    0.4540
