E =  710.000 MeV, Wght = 1.00, Syst = 0.05
    15.0    0.3940    0.1700
    25.0    0.6570    0.1380
    35.0    0.3590    0.1090
    45.0    0.1330    0.0930
    55.0    0.0130    0.0840
    65.0   -0.1170    0.0760
    75.0   -0.2220    0.0720
    85.0   -0.3520    0.0720
    95.0   -0.4860    0.0750
   105.0   -0.4710    0.0800
   115.0   -0.6860    0.0870
   125.0   -0.5960    0.0990
   135.0   -0.7010    0.1260
   145.0   -0.7480    0.1570
   155.0   -0.6340    0.1890
   165.0   -0.4380    0.3040
   175.0    0.4020    0.6470
------------------------------------------
E = 1160.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3150    0.2900
    15.0    0.2420    0.1700
    25.0    0.6480    0.1380
    35.0    0.3740    0.1070
    45.0    0.1500    0.0910
    55.0    0.1430    0.0820
    65.0   -0.0750    0.0770
    75.0   -0.2810    0.0740
    85.0   -0.3650    0.0720
    95.0   -0.4810    0.0760
   105.0   -0.6150    0.0810
   115.0   -0.5990    0.0880
   125.0   -0.6120    0.0980
   135.0   -0.7240    0.1200
   145.0   -0.7790    0.1590
   155.0   -0.8610    0.2150
   165.0   -0.4120    0.3060
   175.0   -0.0950    0.6320
------------------------------------------
E = 1170.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0520    0.3010
    15.0    0.3280    0.1650
    25.0    0.3650    0.1310
    35.0    0.4010    0.1070
    45.0    0.2090    0.0960
    55.0    0.0910    0.0830
    65.0   -0.1750    0.0760
    75.0   -0.2210    0.0740
    85.0   -0.3140    0.0730
    95.0   -0.4250    0.0750
   105.0   -0.4400    0.0810
   115.0   -0.7210    0.0890
   125.0   -0.6840    0.1010
   135.0   -0.7320    0.1210
   145.0   -0.6720    0.1580
   155.0   -0.6290    0.2160
   165.0   -0.1790    0.3070
   175.0   -0.6620    0.6100
------------------------------------------
E = 1180.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0730    0.2640
    15.0    0.3240    0.1590
    25.0    0.5840    0.1350
    35.0    0.4090    0.1090
    45.0    0.3020    0.0940
    55.0    0.0210    0.0830
    65.0   -0.1220    0.0750
    75.0   -0.2660    0.0720
    85.0   -0.3150    0.0730
    95.0   -0.5100    0.0760
   105.0   -0.5050    0.0790
   115.0   -0.6610    0.0870
   125.0   -0.5860    0.1020
   135.0   -0.7690    0.1160
   145.0   -0.7580    0.1620
   155.0   -1.0020    0.2180
   165.0   -0.5890    0.3230
   175.0   -0.0730    0.5170
------------------------------------------
E = 1190.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1540    0.3030
    15.0    0.2070    0.1540
    25.0    0.5790    0.1260
    35.0    0.4880    0.1050
    45.0    0.2500    0.0940
    55.0    0.0940    0.0810
    65.0   -0.0360    0.0790
    75.0   -0.2480    0.0740
    85.0   -0.3690    0.0740
    95.0   -0.4280    0.0770
   105.0   -0.6060    0.0840
   115.0   -0.4680    0.0870
   125.0   -0.6020    0.1040
   135.0   -0.7110    0.1200
   145.0   -0.7380    0.1530
   155.0   -0.7160    0.2130
   165.0   -0.9690    0.3270
   175.0   -0.3710    0.6840
------------------------------------------
E = 1200.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.8460    0.3060
    15.0    0.3270    0.1530
    25.0    0.4160    0.1200
    35.0    0.3780    0.1010
    45.0    0.1940    0.0890
    55.0    0.1030    0.0820
    65.0   -0.0620    0.0750
    75.0   -0.0950    0.0720
    85.0   -0.3430    0.0720
    95.0   -0.4480    0.0770
   105.0   -0.4910    0.0820
   115.0   -0.5300    0.0880
   125.0   -0.5640    0.1030
   135.0   -0.4100    0.1220
   145.0   -0.5780    0.1610
   155.0   -0.6300    0.2300
   165.0   -0.3980    0.3340
   175.0   -0.8510    0.7360
------------------------------------------
E = 1210.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1500    0.2730
    15.0    0.3470    0.1590
    25.0    0.5370    0.1210
    35.0    0.4730    0.1050
    45.0    0.4480    0.0910
    55.0    0.1020    0.0820
    65.0   -0.0010    0.0760
    75.0   -0.2790    0.0720
    85.0   -0.3580    0.0740
    95.0   -0.4130    0.0780
   105.0   -0.5830    0.0800
   115.0   -0.3860    0.0910
   125.0   -0.6360    0.1030
   135.0   -0.6460    0.1230
   145.0   -0.5730    0.1540
   155.0   -0.1870    0.2330
   165.0   -0.9320    0.3540
   175.0   -0.4000    0.7260
------------------------------------------
E = 1220.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1410    0.2900
    15.0    0.4080    0.1580
    25.0    0.2500    0.1190
    35.0    0.5010    0.1040
    45.0    0.2010    0.0930
    55.0    0.0880    0.0820
    65.0    0.0080    0.0770
    75.0   -0.0090    0.0730
    85.0   -0.3460    0.0740
    95.0   -0.3610    0.0780
   105.0   -0.4120    0.0830
   115.0   -0.4750    0.0910
   125.0   -0.6280    0.1050
   135.0   -0.6170    0.1240
   145.0   -0.6630    0.1650
   155.0   -0.8460    0.2520
   165.0   -0.1690    0.3340
   175.0   -0.7400    0.8880
------------------------------------------
E = 1230.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3090    0.2620
    15.0    0.3380    0.1570
    25.0    0.6770    0.1200
    35.0    0.5250    0.1060
    45.0    0.2780    0.0900
    55.0    0.2660    0.0800
    65.0   -0.0290    0.0770
    75.0   -0.2370    0.0730
    85.0   -0.2740    0.0720
    95.0   -0.4310    0.0770
   105.0   -0.3600    0.0820
   115.0   -0.5310    0.0940
   125.0   -0.6550    0.1040
   135.0   -0.6210    0.1210
   145.0   -0.5750    0.1590
   155.0   -1.1150    0.2420
   165.0   -0.2710    0.3430
   175.0   -0.8130    0.9810
------------------------------------------
E = 1240.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2580    0.2730
    15.0    0.4570    0.1520
    25.0    0.3280    0.1180
    35.0    0.4630    0.1000
    45.0    0.2320    0.0870
    55.0   -0.0010    0.0830
    65.0    0.0570    0.0760
    75.0   -0.1750    0.0750
    85.0   -0.3050    0.0740
    95.0   -0.3970    0.0770
   105.0   -0.3780    0.0820
   115.0   -0.5840    0.0930
   125.0   -0.4510    0.1030
   135.0   -0.4570    0.1230
   145.0   -0.7610    0.1700
   155.0   -1.0980    0.2240
   165.0   -0.2510    0.3870
   175.0    1.6090    1.7540
------------------------------------------
E = 1250.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4350    0.2640
    15.0    0.4350    0.1520
    25.0    0.5160    0.1130
    35.0    0.4490    0.1000
    45.0    0.3200    0.0900
    55.0    0.0360    0.0820
    65.0    0.0070    0.0780
    75.0   -0.0720    0.0740
    85.0   -0.2740    0.0750
    95.0   -0.4120    0.0790
   105.0   -0.5350    0.0840
   115.0   -0.4590    0.0920
   125.0   -0.5010    0.1050
   135.0   -0.6240    0.1260
   145.0   -0.4870    0.1610
   155.0   -0.3700    0.2170
   165.0   -0.5680    0.3620
   175.0   -0.0200    1.0600
------------------------------------------
E = 1260.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0450    0.2620
    15.0    0.2500    0.1440
    25.0    0.3770    0.1150
    35.0    0.4160    0.0960
    45.0    0.3760    0.0860
    55.0    0.1980    0.0800
    65.0    0.0350    0.0770
    75.0   -0.1820    0.0730
    85.0   -0.4020    0.0730
    95.0   -0.3760    0.0770
   105.0   -0.4070    0.0820
   115.0   -0.3790    0.0920
   125.0   -0.4630    0.1000
   135.0   -0.6600    0.1280
   145.0   -0.5100    0.1590
   155.0   -0.4740    0.2400
   165.0   -0.6860    0.3350
   175.0    0.2260    0.8520
------------------------------------------
E = 1270.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0850    0.2540
    15.0    0.2990    0.1400
    25.0    0.2610    0.1190
    35.0    0.4130    0.0960
    45.0    0.3650    0.0860
    55.0    0.1860    0.0820
    65.0    0.0410    0.0760
    75.0   -0.1150    0.0730
    85.0   -0.2440    0.0750
    95.0   -0.3520    0.0790
   105.0   -0.5630    0.0820
   115.0   -0.4510    0.0900
   125.0   -0.4710    0.1040
   135.0   -0.5530    0.1260
   145.0   -0.4320    0.1560
   155.0   -0.8460    0.2200
   165.0   -0.5510    0.3630
   175.0   -0.3130    0.9700
------------------------------------------
E = 1280.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.5810    0.2650
    15.0    0.4390    0.1410
    25.0    0.5300    0.1110
    35.0    0.4710    0.0960
    45.0    0.3160    0.0880
    55.0    0.1860    0.0800
    65.0    0.0300    0.0780
    75.0   -0.1840    0.0740
    85.0   -0.2610    0.0740
    95.0   -0.2410    0.0790
   105.0   -0.2740    0.0810
   115.0   -0.4020    0.0910
   125.0   -0.4490    0.1010
   135.0   -0.3440    0.1230
   145.0   -0.5550    0.1630
   155.0   -0.8180    0.2600
   165.0   -0.5840    0.3550
   175.0   -0.1230    0.9540
------------------------------------------
E = 1290.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0790    0.2450
    15.0    0.1600    0.1400
    25.0    0.3900    0.1120
    35.0    0.5120    0.1010
    45.0    0.4470    0.0880
    55.0    0.2170    0.0820
    65.0   -0.0710    0.0760
    75.0   -0.2020    0.0730
    85.0   -0.2230    0.0770
    95.0   -0.4120    0.0790
   105.0   -0.4400    0.0870
   115.0   -0.5370    0.0920
   125.0   -0.4550    0.1060
   135.0   -0.4390    0.1230
   145.0   -0.6830    0.1650
   155.0   -0.7530    0.2470
   165.0   -1.0400    0.3970
   175.0    0.2100    0.8130
------------------------------------------
E = 1300.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.7260    0.2460
    15.0    0.2520    0.1400
    25.0    0.2670    0.1110
    35.0    0.4610    0.0990
    45.0    0.3410    0.0880
    55.0    0.2390    0.0810
    65.0   -0.0350    0.0760
    75.0   -0.1490    0.0760
    85.0   -0.2080    0.0750
    95.0   -0.3610    0.0790
   105.0   -0.3210    0.0860
   115.0   -0.4430    0.0940
   125.0   -0.4460    0.1100
   135.0   -0.5300    0.1220
   145.0   -0.4700    0.1700
   155.0   -0.4460    0.2460
   165.0   -0.5650    0.3880
   175.0   -0.3180    1.0690
------------------------------------------
E = 1310.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2580    0.2530
    15.0    0.3650    0.1360
    25.0    0.4400    0.1080
    35.0    0.5010    0.0940
    45.0    0.2190    0.0870
    55.0    0.3220    0.0830
    65.0   -0.1230    0.0750
    75.0   -0.2230    0.0760
    85.0   -0.2280    0.0760
    95.0   -0.3010    0.0790
   105.0   -0.3000    0.0860
   115.0   -0.3920    0.0910
   125.0   -0.6660    0.1060
   135.0   -0.4140    0.1270
   145.0   -0.6420    0.1740
   155.0   -0.7240    0.2250
   165.0   -0.7870    0.3550
   175.0   -1.0820    0.8000
------------------------------------------
E = 1320.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0000    0.2240
    15.0    0.4880    0.1300
    25.0    0.3620    0.1090
    35.0    0.4150    0.0920
    45.0    0.3450    0.0860
    55.0    0.1820    0.0810
    65.0    0.0770    0.0760
    75.0   -0.1240    0.0760
    85.0   -0.2500    0.0750
    95.0   -0.3550    0.0780
   105.0   -0.4640    0.0830
   115.0   -0.3070    0.0890
   125.0   -0.4940    0.1040
   135.0   -0.2370    0.1250
   145.0   -0.4980    0.1600
   155.0   -0.8090    0.2450
   165.0   -1.0680    0.3330
   175.0   -0.2680    0.8130
------------------------------------------
E = 1330.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0110    0.2500
    15.0    0.4500    0.1360
    25.0    0.3920    0.1050
    35.0    0.4380    0.0930
    45.0    0.3010    0.0860
    55.0    0.2200    0.0790
    65.0    0.0600    0.0750
    75.0   -0.0190    0.0740
    85.0   -0.2550    0.0770
    95.0   -0.5090    0.0830
   105.0   -0.4990    0.0850
   115.0   -0.4410    0.0940
   125.0   -0.5340    0.1080
   135.0   -0.4730    0.1260
   145.0   -0.4440    0.1620
   155.0   -0.8340    0.2500
   165.0   -0.2150    0.3840
   175.0    0.9880    0.9020
------------------------------------------
E = 1340.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.4640    0.2340
    15.0    0.1480    0.1330
    25.0    0.3610    0.1050
    35.0    0.3490    0.0950
    45.0    0.3890    0.0850
    55.0    0.2090    0.0820
    65.0   -0.0090    0.0790
    75.0   -0.1080    0.0770
    85.0   -0.2990    0.0750
    95.0   -0.2850    0.0820
   105.0   -0.3620    0.0880
   115.0   -0.4370    0.0920
   125.0   -0.4450    0.1050
   135.0   -0.5210    0.1230
   145.0   -0.4620    0.1690
   155.0   -0.6160    0.2300
   165.0   -0.9680    0.3690
   175.0   -0.5200    0.6950
------------------------------------------
E = 1350.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4350    0.2330
    15.0    0.3970    0.1290
    25.0    0.3110    0.1070
    35.0    0.4980    0.0920
    45.0    0.2990    0.0870
    55.0    0.2860    0.0820
    65.0   -0.0010    0.0810
    75.0   -0.2010    0.0770
    85.0   -0.3700    0.0760
    95.0   -0.3090    0.0810
   105.0   -0.4470    0.0870
   115.0   -0.3580    0.0960
   125.0   -0.5210    0.1060
   135.0   -0.5470    0.1300
   145.0   -0.5910    0.1580
   155.0   -0.7170    0.2280
   165.0   -1.0150    0.3790
   175.0   -0.0400    0.9280
------------------------------------------
E = 1360.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0330    0.2440
    15.0    0.3030    0.1340
    25.0    0.3840    0.1050
    35.0    0.3630    0.0950
    45.0    0.3390    0.0890
    55.0    0.1930    0.0820
    65.0    0.0220    0.0810
    75.0   -0.1320    0.0760
    85.0   -0.1140    0.0800
    95.0   -0.3510    0.0830
   105.0   -0.3020    0.0870
   115.0   -0.3080    0.0920
   125.0   -0.3980    0.1040
   135.0   -0.4470    0.1250
   145.0   -0.3690    0.1670
   155.0   -0.3900    0.2240
   165.0   -0.0930    0.3810
   175.0    0.5760    0.9780
------------------------------------------
E = 1370.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1990    0.2340
    15.0    0.3760    0.1320
    25.0    0.3000    0.1020
    35.0    0.4170    0.0920
    45.0    0.2700    0.0870
    55.0    0.1990    0.0840
    65.0    0.0950    0.0780
    75.0   -0.1430    0.0780
    85.0   -0.3190    0.0770
    95.0   -0.3030    0.0830
   105.0   -0.3850    0.0890
   115.0   -0.4640    0.0950
   125.0   -0.4420    0.1080
   135.0   -0.4780    0.1300
   145.0   -0.7270    0.1650
   155.0   -0.8230    0.2430
   165.0   -0.4110    0.4510
   175.0   -0.7510    0.8530
------------------------------------------
E = 1380.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2120    0.2100
    15.0    0.0640    0.1200
    25.0    0.4650    0.1020
    35.0    0.4090    0.0910
    45.0    0.2540    0.0830
    55.0    0.1940    0.0810
    65.0   -0.0150    0.0760
    75.0   -0.0460    0.0740
    85.0   -0.3350    0.0760
    95.0   -0.4380    0.0800
   105.0   -0.3040    0.0860
   115.0   -0.5490    0.0960
   125.0   -0.4240    0.1030
   135.0   -0.4670    0.1240
   145.0   -0.5880    0.1630
   155.0   -0.6990    0.2250
   165.0   -0.4790    0.3690
   175.0    0.3230    1.6290
------------------------------------------
E = 1390.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3520    0.2240
    15.0    0.0890    0.1300
    25.0    0.3260    0.0990
    35.0    0.3000    0.0910
    45.0    0.2070    0.0860
    55.0    0.1770    0.0810
    65.0    0.0290    0.0770
    75.0   -0.0590    0.0770
    85.0   -0.1350    0.0780
    95.0   -0.3960    0.0790
   105.0   -0.2740    0.0860
   115.0   -0.3990    0.0960
   125.0   -0.3690    0.1070
   135.0   -0.5410    0.1280
   145.0   -0.4630    0.1610
   155.0   -0.5950    0.2170
   165.0   -0.5120    0.3620
   175.0   -0.1970    0.9140
------------------------------------------
E = 1400.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1750    0.2160
    15.0    0.2400    0.1260
    25.0    0.3650    0.1010
    35.0    0.5050    0.0910
    45.0    0.3260    0.0860
    55.0    0.2330    0.0810
    65.0    0.0700    0.0790
    75.0   -0.1060    0.0750
    85.0   -0.2730    0.0790
    95.0   -0.2680    0.0830
   105.0   -0.3770    0.0890
   115.0   -0.5330    0.0970
   125.0   -0.5500    0.1060
   135.0   -0.5440    0.1280
   145.0   -0.6810    0.1610
   155.0   -0.8380    0.2340
   165.0   -0.3500    0.3890
   175.0   -0.2900    0.8040
------------------------------------------
E = 1410.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2190    0.2330
    15.0    0.3230    0.1260
    25.0    0.4260    0.1000
    35.0    0.4330    0.0890
    45.0    0.3200    0.0860
    55.0    0.1810    0.0810
    65.0   -0.0250    0.0800
    75.0   -0.1910    0.0780
    85.0   -0.2240    0.0780
    95.0   -0.3580    0.0840
   105.0   -0.4800    0.0870
   115.0   -0.3490    0.0930
   125.0   -0.5160    0.1060
   135.0   -0.5080    0.1250
   145.0   -0.7600    0.1620
   155.0   -0.5390    0.2310
   165.0   -0.6440    0.3770
   175.0    0.3120    0.8980
------------------------------------------
E = 1420.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.5040    0.2120
    15.0    0.2560    0.1270
    25.0    0.3110    0.1000
    35.0    0.2500    0.0900
    45.0    0.3350    0.0850
    55.0    0.2650    0.0810
    65.0   -0.0080    0.0790
    75.0   -0.1860    0.0790
    85.0   -0.3040    0.0800
    95.0   -0.3060    0.0830
   105.0   -0.4960    0.0900
   115.0   -0.4920    0.0980
   125.0   -0.3680    0.1080
   135.0   -0.5330    0.1270
   145.0   -0.5740    0.1630
   155.0   -0.8510    0.2350
   165.0   -0.8960    0.3500
   175.0   -0.8150    1.1220
------------------------------------------
E = 1430.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0300    0.2330
    15.0    0.3230    0.1290
    25.0    0.3760    0.1000
    35.0    0.4070    0.0910
    45.0    0.3140    0.0850
    55.0    0.3040    0.0810
    65.0    0.0490    0.0800
    75.0   -0.0910    0.0800
    85.0   -0.2060    0.0790
    95.0   -0.2780    0.0850
   105.0   -0.4230    0.0890
   115.0   -0.4020    0.0970
   125.0   -0.5530    0.1090
   135.0   -0.5620    0.1240
   145.0   -0.4140    0.1600
   155.0   -0.4190    0.2290
   165.0   -0.4080    0.3310
   175.0   -1.1570    0.7990
------------------------------------------
E = 1440.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0720    0.2020
    15.0    0.2320    0.1220
    25.0    0.2150    0.0950
    35.0    0.4860    0.0870
    45.0    0.3120    0.0830
    55.0    0.1540    0.0800
    65.0   -0.0120    0.0760
    75.0   -0.1350    0.0780
    85.0   -0.2620    0.0800
    95.0   -0.3380    0.0820
   105.0   -0.4040    0.0870
   115.0   -0.3300    0.0930
   125.0   -0.4340    0.1030
   135.0   -0.4060    0.1220
   145.0   -0.4170    0.1580
   155.0   -0.9580    0.2260
   165.0   -0.7240    0.3540
   175.0    0.2850    0.8900
------------------------------------------
E = 1450.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3160    0.2060
    15.0    0.3760    0.1230
    25.0    0.2800    0.0970
    35.0    0.4040    0.0870
    45.0    0.3330    0.0820
    55.0    0.2980    0.0800
    65.0    0.0330    0.0780
    75.0   -0.1880    0.0770
    85.0   -0.3330    0.0800
    95.0   -0.4300    0.0810
   105.0   -0.4400    0.0880
   115.0   -0.4460    0.0920
   125.0   -0.4390    0.1060
   135.0   -0.5200    0.1280
   145.0   -0.3240    0.1560
   155.0   -0.5270    0.2380
   165.0   -1.1190    0.3740
   175.0   -0.0660    0.7810
------------------------------------------
E = 1460.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2870    0.2290
    15.0    0.0470    0.1190
    25.0    0.3700    0.0970
    35.0    0.3240    0.0840
    45.0    0.3450    0.0850
    55.0    0.1200    0.0810
    65.0    0.0690    0.0800
    75.0   -0.1540    0.0760
    85.0   -0.3230    0.0810
    95.0   -0.3290    0.0840
   105.0   -0.4380    0.0870
   115.0   -0.2880    0.0930
   125.0   -0.3920    0.1060
   135.0   -0.4130    0.1230
   145.0   -0.6530    0.1640
   155.0   -0.5180    0.2160
   165.0    0.2440    0.3680
   175.0    0.5510    0.7070
------------------------------------------
E = 1470.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3260    0.2090
    15.0    0.3850    0.1200
    25.0    0.2730    0.0950
    35.0    0.4150    0.0860
    45.0    0.3120    0.0840
    55.0    0.2570    0.0810
    65.0   -0.0160    0.0780
    75.0   -0.1900    0.0750
    85.0   -0.2030    0.0800
    95.0   -0.4590    0.0830
   105.0   -0.3530    0.0910
   115.0   -0.4020    0.0980
   125.0   -0.4080    0.1030
   135.0   -0.5630    0.1320
   145.0   -0.3020    0.1640
   155.0   -0.7350    0.2340
   165.0   -0.5160    0.3760
   175.0   -0.0030    0.9240
------------------------------------------
E = 1480.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0820    0.2110
    15.0    0.2530    0.1250
    25.0    0.2120    0.0960
    35.0    0.3920    0.0890
    45.0    0.2620    0.0830
    55.0    0.1900    0.0800
    65.0    0.0500    0.0800
    75.0   -0.1530    0.0810
    85.0   -0.2320    0.0810
    95.0   -0.3120    0.0840
   105.0   -0.3690    0.0910
   115.0   -0.3850    0.0940
   125.0   -0.4230    0.1040
   135.0   -0.4130    0.1250
   145.0   -0.3980    0.1620
   155.0   -0.5360    0.2480
   165.0   -0.4150    0.3430
   175.0    0.8590    0.9240
------------------------------------------
E = 1490.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0650    0.2020
    15.0    0.4520    0.1200
    25.0    0.3830    0.0970
    35.0    0.4860    0.0870
    45.0    0.3240    0.0840
    55.0    0.1270    0.0850
    65.0   -0.0330    0.0830
    75.0   -0.1390    0.0790
    85.0   -0.2460    0.0820
    95.0   -0.3590    0.0860
   105.0   -0.4930    0.0950
   115.0   -0.2640    0.1010
   125.0   -0.5930    0.1090
   135.0   -0.3950    0.1240
   145.0   -0.6330    0.1730
   155.0   -0.4480    0.2490
   165.0   -0.7240    0.3940
   175.0   -0.4190    0.9520
------------------------------------------
E = 1500.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2030    0.2840
    15.0    0.3030    0.1640
    25.0    0.3070    0.1280
    35.0    0.4210    0.1200
    45.0    0.3960    0.1140
    55.0    0.2280    0.1180
    65.0    0.1220    0.1140
    75.0   -0.2510    0.1100
    85.0   -0.2740    0.1150
    95.0   -0.3630    0.1240
   105.0   -0.2840    0.1220
   115.0   -0.6070    0.1350
   125.0   -0.5250    0.1540
   135.0   -0.3970    0.1810
   145.0   -0.6160    0.2440
   155.0   -0.5340    0.3900
   165.0   -0.0790    0.9860
   175.0   -1.2520    1.1410
