   W         E9-(pi+_n)
 1895.0    0.016077  -0.001020
 1896.0    0.016074  -0.001020
 1897.0    0.016071  -0.001020
 1898.0    0.016068  -0.001020
 1899.0    0.016065  -0.001019
 1900.0    0.016061  -0.001019
 1901.0    0.016058  -0.001019
 1902.0    0.016055  -0.001019
 1903.0    0.016052  -0.001018
 1904.0    0.016049  -0.001018
 1905.0    0.016045  -0.001018
 1906.0    0.016042  -0.001018
 1907.0    0.016039  -0.001018
 1908.0    0.016035  -0.001017
 1909.0    0.016032  -0.001017
 1910.0    0.016029  -0.001017
 1911.0    0.016025  -0.001017
 1912.0    0.016022  -0.001016
 1913.0    0.016018  -0.001016
 1914.0    0.016015  -0.001016
 1915.0    0.016011  -0.001016
 1916.0    0.016008  -0.001015
 1917.0    0.016004  -0.001015
 1918.0    0.016000  -0.001015
 1919.0    0.015997  -0.001015
 1920.0    0.015993  -0.001015
 1921.0    0.015990  -0.001014
 1922.0    0.015986  -0.001014
 1923.0    0.015982  -0.001014
 1924.0    0.015979  -0.001014
 1925.0    0.015975  -0.001013
 1926.0    0.015971  -0.001013
 1927.0    0.015967  -0.001013
 1928.0    0.015963  -0.001012
 1929.0    0.015960  -0.001012
 1930.0    0.015956  -0.001012
 1931.0    0.015952  -0.001012
 1932.0    0.015948  -0.001011
 1933.0    0.015944  -0.001011
 1934.0    0.015940  -0.001011
 1935.0    0.015936  -0.001011
 1936.0    0.015932  -0.001010
 1937.0    0.015928  -0.001010
 1938.0    0.015924  -0.001010
 1939.0    0.015920  -0.001010
 1940.0    0.015916  -0.001009
 1941.0    0.015912  -0.001009
 1942.0    0.015908  -0.001009
 1943.0    0.015904  -0.001008
 1944.0    0.015900  -0.001008
 1945.0    0.015896  -0.001008
 1946.0    0.015892  -0.001008
 1947.0    0.015888  -0.001007
 1948.0    0.015883  -0.001007
 1949.0    0.015879  -0.001007
 1950.0    0.015875  -0.001006
 1951.0    0.015871  -0.001006
 1952.0    0.015866  -0.001006
 1953.0    0.015862  -0.001006
 1954.0    0.015858  -0.001005
 1955.0    0.015854  -0.001005
 1956.0    0.015849  -0.001005
 1957.0    0.015845  -0.001004
 1958.0    0.015840  -0.001004
 1959.0    0.015836  -0.001004
 1960.0    0.015832  -0.001003
 1961.0    0.015827  -0.001003
 1962.0    0.015823  -0.001003
 1963.0    0.015818  -0.001003
 1964.0    0.015814  -0.001002
 1965.0    0.015810  -0.001002
 1966.0    0.015805  -0.001002
 1967.0    0.015800  -0.001001
 1968.0    0.015796  -0.001001
 1969.0    0.015791  -0.001001
 1970.0    0.015787  -0.001000
 1971.0    0.015782  -0.001000
