E =  160.000 MeV, Wght = 1.00, Syst = 0.05
    85.0    7.0990    0.1290
    95.0    5.8910    0.1170
   105.0    4.8860    0.1090
   115.0    4.1800    0.1040
   125.0    3.6690    0.1020
   135.0    3.4160    0.1060
   145.0    3.0690    0.1120
   155.0    3.0950    0.1310
   165.0    2.9550    0.1630
   175.0    3.2900    0.2970
------------------------------------------
E =  620.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   17.5450    0.6940
    15.0   13.8140    0.3570
    25.0   11.0870    0.2510
    35.0   11.1860    0.2160
    45.0   11.1550    0.1940
    55.0   10.4560    0.1750
    65.0    9.6800    0.1600
    75.0    8.4730    0.1450
    85.0    7.1440    0.1310
    95.0    6.0820    0.1210
   105.0    4.9800    0.1110
   115.0    4.4890    0.1090
   125.0    3.5930    0.1020
   135.0    3.4960    0.1090
   145.0    3.1000    0.1140
   155.0    2.9330    0.1290
   165.0    2.7370    0.1590
   175.0    3.1300    0.2930
------------------------------------------
E =  630.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   17.6190    0.7000
    15.0   13.9280    0.3610
    25.0   11.5660    0.2580
    35.0   11.3980    0.2200
    45.0   10.9650    0.1940
    55.0   10.5220    0.1770
    65.0    9.8260    0.1620
    75.0    8.7780    0.1480
    85.0    7.3200    0.1340
    95.0    6.1930    0.1230
   105.0    5.1710    0.1140
   115.0    4.4380    0.1090
   125.0    3.7850    0.1060
   135.0    3.4720    0.1090
   145.0    3.3920    0.1200
   155.0    2.7900    0.1270
   165.0    2.7460    0.1600
   175.0    2.6720    0.2730
------------------------------------------
E =  640.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   18.1610    0.7180
    15.0   13.4920    0.3590
    25.0   11.4520    0.2590
    35.0   11.2280    0.2200
    45.0   11.1220    0.1970
    55.0   10.9020    0.1810
    65.0   10.1810    0.1670
    75.0    9.0380    0.1520
    85.0    7.8480    0.1400
    95.0    6.3950    0.1260
   105.0    5.3410    0.1170
   115.0    4.6120    0.1120
   125.0    3.8920    0.1080
   135.0    3.3720    0.1090
   145.0    3.1610    0.1170
   155.0    2.9140    0.1310
   165.0    2.7040    0.1610
   175.0    2.8380    0.2840
------------------------------------------
E =  650.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   18.1980    0.7180
    15.0   13.7450    0.3620
    25.0   11.3230    0.2570
    35.0   11.5350    0.2230
    45.0   11.3930    0.2000
    55.0   11.0710    0.1830
    65.0   10.3200    0.1680
    75.0    9.2100    0.1530
    85.0    7.7320    0.1380
    95.0    6.3210    0.1250
   105.0    5.4840    0.1180
   115.0    4.7130    0.1130
   125.0    4.0680    0.1110
   135.0    3.7380    0.1140
   145.0    3.2300    0.1180
   155.0    3.1740    0.1360
   165.0    2.8160    0.1640
   175.0    3.0050    0.2920
------------------------------------------
E =  660.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   18.9820    0.7380
    15.0   13.7210    0.3640
    25.0   11.8440    0.2650
    35.0   11.7330    0.2260
    45.0   11.6280    0.2030
    55.0   11.1200    0.1840
    65.0   10.3270    0.1690
    75.0    9.4050    0.1560
    85.0    7.9100    0.1410
    95.0    6.8210    0.1310
   105.0    5.7410    0.1220
   115.0    5.0600    0.1180
   125.0    4.3290    0.1150
   135.0    3.7250    0.1150
   145.0    3.0060    0.1140
   155.0    3.2580    0.1390
   165.0    2.8000    0.1640
   175.0    3.0110    0.2940
------------------------------------------
E =  670.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   18.8210    0.7430
    15.0   13.6330    0.3670
    25.0   11.7110    0.2660
    35.0   11.8270    0.2300
    45.0   11.9060    0.2070
    55.0   11.6780    0.1910
    65.0   10.9220    0.1750
    75.0    9.7160    0.1600
    85.0    8.2560    0.1460
    95.0    7.1820    0.1360
   105.0    6.0360    0.1260
   115.0    4.9590    0.1180
   125.0    4.3540    0.1170
   135.0    4.1410    0.1220
   145.0    3.1900    0.1190
   155.0    3.2470    0.1400
   165.0    2.5770    0.1590
   175.0    2.9610    0.2950
------------------------------------------
E =  680.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   17.7820    0.7280
    15.0   13.8340    0.3730
    25.0   12.7670    0.2800
    35.0   11.9410    0.2330
    45.0   11.6720    0.2070
    55.0   11.6020    0.1920
    65.0   10.7820    0.1760
    75.0    9.8530    0.1630
    85.0    8.7290    0.1510
    95.0    7.5040    0.1400
   105.0    6.3290    0.1310
   115.0    5.5000    0.1260
   125.0    4.3840    0.1180
   135.0    4.0780    0.1220
   145.0    3.7630    0.1310
   155.0    3.2060    0.1400
   165.0    3.0040    0.1740
   175.0    3.0730    0.3030
------------------------------------------
E =  690.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   18.9850    0.7580
    15.0   13.8360    0.3760
    25.0   12.0140    0.2740
    35.0   12.3670    0.2390
    45.0   11.9540    0.2110
    55.0   12.2000    0.1980
    65.0   10.9920    0.1790
    75.0   10.3650    0.1680
    85.0    9.0440    0.1550
    95.0    7.8600    0.1440
   105.0    6.6990    0.1350
   115.0    5.5530    0.1270
   125.0    4.8320    0.1250
   135.0    4.2550    0.1260
   145.0    3.8600    0.1330
   155.0    3.3530    0.1450
   165.0    2.9980    0.1750
   175.0    2.6340    0.2820
------------------------------------------
E =  700.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   18.9600    0.7640
    15.0   14.0230    0.3810
    25.0   11.9710    0.2760
    35.0   12.3890    0.2410
    45.0   12.2800    0.2160
    55.0   12.3820    0.2010
    65.0   11.3160    0.1830
    75.0   10.4730    0.1710
    85.0    9.4410    0.1590
    95.0    7.8580    0.1450
   105.0    6.9460    0.1390
   115.0    5.8870    0.1320
   125.0    5.0430    0.1290
   135.0    4.5180    0.1310
   145.0    4.0690    0.1380
   155.0    3.8210    0.1560
   165.0    3.2030    0.1820
   175.0    3.0470    0.3060
------------------------------------------
E =  710.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   17.4810    0.7370
    15.0   14.4230    0.3890
    25.0   12.4440    0.2830
    35.0   12.3930    0.2420
    45.0   12.1260    0.2160
    55.0   12.2420    0.2010
    65.0   11.2860    0.1840
    75.0   10.4290    0.1710
    85.0    9.2140    0.1580
    95.0    8.3460    0.1510
   105.0    7.1230    0.1410
   115.0    6.1080    0.1350
   125.0    5.3940    0.1340
   135.0    4.7460    0.1350
   145.0    4.1400    0.1400
   155.0    3.7080    0.1540
   165.0    3.2470    0.1840
   175.0    3.7640    0.3420
------------------------------------------
E =  720.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   16.6560    0.7260
    15.0   12.8250    0.3690
    25.0   11.4910    0.2740
    35.0   11.7470    0.2380
    45.0   12.1810    0.2180
    55.0   11.2950    0.1950
    65.0   10.8320    0.1810
    75.0   10.0640    0.1690
    85.0    9.3650    0.1610
    95.0    8.0300    0.1490
   105.0    6.9980    0.1410
   115.0    5.8480    0.1330
   125.0    5.2730    0.1330
   135.0    4.7100    0.1350
   145.0    3.6160    0.1320
   155.0    3.4090    0.1490
   165.0    3.2250    0.1850
   175.0    3.4770    0.3310
------------------------------------------
E =  730.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   16.4890    0.7290
    15.0   11.5600    0.3540
    25.0   11.1640    0.2720
    35.0   10.8190    0.2300
    45.0   11.5070    0.2140
    55.0   11.2040    0.1960
    65.0   10.5020    0.1800
    75.0    9.7000    0.1680
    85.0    9.0410    0.1600
    95.0    7.9480    0.1500
   105.0    7.0120    0.1430
   115.0    6.0670    0.1370
   125.0    5.1160    0.1320
   135.0    4.3700    0.1320
   145.0    3.9390    0.1390
   155.0    3.3800    0.1500
   165.0    2.7330    0.1720
   175.0    2.8020    0.3000
------------------------------------------
E =  740.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   16.5000    0.7360
    15.0   11.6870    0.3590
    25.0   10.0530    0.2610
    35.0   10.5020    0.2290
    45.0   10.8320    0.2090
    55.0   10.5330    0.1920
    65.0   10.0440    0.1780
    75.0    9.3320    0.1660
    85.0    8.5810    0.1570
    95.0    7.5420    0.1470
   105.0    6.7840    0.1420
   115.0    5.8110    0.1350
   125.0    5.0290    0.1320
   135.0    4.3540    0.1330
   145.0    3.6780    0.1350
   155.0    3.2610    0.1490
   165.0    2.7840    0.1750
   175.0    2.7230    0.2990
------------------------------------------
E =  750.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   15.4860    0.7110
    15.0   11.1010    0.3490
    25.0    9.6620    0.2550
    35.0    9.7950    0.2210
    45.0    9.6890    0.1980
    55.0    9.6430    0.1830
    65.0    9.4570    0.1720
    75.0    8.5610    0.1590
    85.0    8.1150    0.1520
    95.0    7.3720    0.1450
   105.0    6.4940    0.1380
   115.0    5.7690    0.1350
   125.0    4.7800    0.1290
   135.0    4.1920    0.1300
   145.0    3.8180    0.1380
   155.0    2.8160    0.1380
   165.0    2.8720    0.1780
   175.0    3.0060    0.3130
------------------------------------------
E =  760.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.4190    0.6460
    15.0   11.2350    0.3560
    25.0    9.1300    0.2510
    35.0    9.1450    0.2160
    45.0    9.6230    0.2000
    55.0    9.0960    0.1800
    65.0    8.6050    0.1670
    75.0    7.9620    0.1550
    85.0    7.3000    0.1460
    95.0    6.8630    0.1420
   105.0    6.1480    0.1360
   115.0    5.2390    0.1300
   125.0    4.7320    0.1300
   135.0    3.9630    0.1280
   145.0    3.2440    0.1290
   155.0    2.8590    0.1410
   165.0    2.9730    0.1830
   175.0    3.0540    0.3200
------------------------------------------
E =  770.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.1320    0.6660
    15.0   10.9700    0.3530
    25.0    9.4190    0.2560
    35.0    9.0440    0.2150
    45.0    8.3340    0.1860
    55.0    8.3730    0.1730
    65.0    7.8240    0.1590
    75.0    7.2980    0.1490
    85.0    6.6690    0.1400
    95.0    6.1260    0.1350
   105.0    5.7170    0.1320
   115.0    5.2560    0.1310
   125.0    4.2710    0.1240
   135.0    3.7450    0.1250
   145.0    3.1190    0.1260
   155.0    2.6660    0.1360
   165.0    2.9440    0.1830
   175.0    1.7220    0.2410
------------------------------------------
E =  780.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   14.2950    0.6980
    15.0   10.4550    0.3470
    25.0    9.0270    0.2520
    35.0    8.8910    0.2150
    45.0    7.9940    0.1830
    55.0    7.8300    0.1690
    65.0    6.7720    0.1490
    75.0    6.5780    0.1420
    85.0    5.7910    0.1310
    95.0    5.6890    0.1300
   105.0    5.2210    0.1270
   115.0    4.6620    0.1240
   125.0    4.2290    0.1240
   135.0    3.4520    0.1200
   145.0    2.8930    0.1220
   155.0    2.4630    0.1320
   165.0    2.1710    0.1580
   175.0    2.6950    0.3030
------------------------------------------
E =  790.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.6130    0.6880
    15.0   10.2790    0.3470
    25.0    8.7660    0.2510
    35.0    8.2950    0.2090
    45.0    7.4610    0.1790
    55.0    6.6210    0.1560
    65.0    6.3420    0.1460
    75.0    5.9470    0.1370
    85.0    5.1800    0.1250
    95.0    4.9550    0.1230
   105.0    4.7820    0.1220
   115.0    4.3520    0.1210
   125.0    3.8690    0.1200
   135.0    3.4930    0.1220
   145.0    2.7700    0.1210
   155.0    2.5350    0.1350
   165.0    2.3970    0.1670
   175.0    2.2230    0.2780
------------------------------------------
E =  800.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.8370    0.6780
    15.0    9.6690    0.3410
    25.0    8.3550    0.2480
    35.0    7.9060    0.2070
    45.0    7.0300    0.1760
    55.0    6.2810    0.1550
    65.0    5.8700    0.1420
    75.0    5.0620    0.1280
    85.0    4.7110    0.1210
    95.0    4.7300    0.1220
   105.0    4.3940    0.1190
   115.0    4.0610    0.1180
   125.0    3.5120    0.1160
   135.0    3.4380    0.1230
   145.0    2.6140    0.1190
   155.0    2.5070    0.1360
   165.0    2.1190    0.1600
   175.0    2.0740    0.2720
------------------------------------------
E =  810.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   14.8980    0.7310
    15.0   10.0820    0.3490
    25.0    8.0480    0.2440
    35.0    7.7680    0.2060
    45.0    6.8590    0.1740
    55.0    6.1420    0.1530
    65.0    4.9230    0.1300
    75.0    4.4310    0.1200
    85.0    4.2090    0.1150
    95.0    3.9200    0.1110
   105.0    3.9970    0.1140
   115.0    3.7700    0.1140
   125.0    3.3460    0.1130
   135.0    2.9510    0.1140
   145.0    2.5530    0.1180
   155.0    2.4580    0.1350
   165.0    2.4060    0.1710
   175.0    2.2980    0.2870
------------------------------------------
E =  820.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.5800    0.6980
    15.0    9.8090    0.3440
    25.0    7.9360    0.2420
    35.0    7.7970    0.2060
    45.0    6.7790    0.1730
    55.0    5.6540    0.1470
    65.0    4.7930    0.1290
    75.0    4.2090    0.1170
    85.0    3.6990    0.1080
    95.0    3.6210    0.1070
   105.0    3.5500    0.1070
   115.0    3.6460    0.1120
   125.0    3.1300    0.1090
   135.0    2.8400    0.1120
   145.0    2.3740    0.1140
   155.0    2.3650    0.1320
   165.0    2.2080    0.1630
   175.0    2.2930    0.2870
------------------------------------------
E =  830.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.9950    0.6920
    15.0    9.9540    0.3510
    25.0    8.7380    0.2580
    35.0    7.2380    0.2010
    45.0    6.2620    0.1690
    55.0    5.2760    0.1440
    65.0    4.4000    0.1250
    75.0    3.6800    0.1110
    85.0    3.4650    0.1060
    95.0    3.2460    0.1020
   105.0    3.3550    0.1060
   115.0    3.4300    0.1100
   125.0    3.1800    0.1120
   135.0    2.8400    0.1140
   145.0    2.3330    0.1140
   155.0    2.2850    0.1320
   165.0    2.3550    0.1710
   175.0    2.3560    0.2940
------------------------------------------
E =  840.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.5390    0.7100
    15.0    9.3940    0.3430
    25.0    7.9010    0.2460
    35.0    7.5510    0.2070
    45.0    6.9320    0.1780
    55.0    5.2470    0.1440
    65.0    4.0670    0.1210
    75.0    3.3330    0.1060
    85.0    3.1470    0.1010
    95.0    3.0750    0.1000
   105.0    3.1480    0.1030
   115.0    3.0870    0.1050
   125.0    2.9130    0.1070
   135.0    2.7920    0.1130
   145.0    2.3280    0.1150
   155.0    2.4620    0.1370
   165.0    2.2670    0.1690
   175.0    2.5660    0.3090
------------------------------------------
E =  850.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.4710    0.6800
    15.0    9.6990    0.3480
    25.0    8.1140    0.2490
    35.0    7.2980    0.2030
    45.0    6.3770    0.1710
    55.0    5.0110    0.1410
    65.0    3.9260    0.1180
    75.0    3.1310    0.1020
    85.0    2.9610    0.0980
    95.0    2.7960    0.0950
   105.0    2.9710    0.1000
   115.0    3.0300    0.1040
   125.0    2.9500    0.1080
   135.0    2.7630    0.1120
   145.0    2.4590    0.1180
   155.0    2.3960    0.1350
   165.0    2.5370    0.1780
   175.0    3.1550    0.3420
------------------------------------------
E =  860.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.0960    0.6730
    15.0    9.6220    0.3480
    25.0    8.1630    0.2510
    35.0    7.3120    0.2040
    45.0    6.4570    0.1730
    55.0    5.1200    0.1430
    65.0    3.6950    0.1150
    75.0    3.1260    0.1030
    85.0    2.6870    0.0940
    95.0    2.5390    0.0910
   105.0    2.7910    0.0970
   115.0    3.1840    0.1070
   125.0    2.9720    0.1090
   135.0    2.6770    0.1110
   145.0    2.4130    0.1170
   155.0    2.6570    0.1430
   165.0    2.6360    0.1820
   175.0    2.5840    0.3110
------------------------------------------
E =  870.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.3810    0.7130
    15.0    9.2680    0.3440
    25.0    8.4120    0.2570
    35.0    7.3070    0.2050
    45.0    6.4890    0.1740
    55.0    4.8740    0.1400
    65.0    4.1380    0.1230
    75.0    3.0900    0.1030
    85.0    2.5140    0.0910
    95.0    2.6610    0.0940
   105.0    2.8570    0.0990
   115.0    2.8920    0.1030
   125.0    2.9690    0.1100
   135.0    2.4650    0.1070
   145.0    2.4840    0.1200
   155.0    2.5480    0.1410
   165.0    2.3680    0.1740
   175.0    2.2430    0.2920
------------------------------------------
E =  880.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.8820    0.7410
    15.0    9.3760    0.3530
    25.0    7.7730    0.2520
    35.0    7.5240    0.2130
    45.0    6.6540    0.1800
    55.0    5.2890    0.1490
    65.0    3.9550    0.1230
    75.0    2.9760    0.1030
    85.0    2.6990    0.0970
    95.0    2.5050    0.0930
   105.0    2.5190    0.0950
   115.0    2.8450    0.1040
   125.0    2.6590    0.1060
   135.0    2.5540    0.1120
   145.0    2.4880    0.1220
   155.0    2.5860    0.1450
   165.0    2.6240    0.1870
   175.0    2.9270    0.3400
------------------------------------------
E =  890.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.6320    0.7030
    15.0    9.0480    0.3450
    25.0    8.4770    0.2610
    35.0    7.6130    0.2130
    45.0    6.8790    0.1820
    55.0    5.3720    0.1500
    65.0    3.9190    0.1210
    75.0    2.9110    0.1010
    85.0    2.6240    0.0950
    95.0    2.4770    0.0920
   105.0    2.8090    0.1000
   115.0    2.7190    0.1010
   125.0    2.8130    0.1080
   135.0    2.6320    0.1130
   145.0    2.5790    0.1240
   155.0    2.4360    0.1400
   165.0    2.4890    0.1810
   175.0    2.1510    0.2900
------------------------------------------
E =  900.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.9380    0.6870
    15.0    9.4780    0.3550
    25.0    8.3560    0.2610
    35.0    7.8510    0.2170
    45.0    7.0940    0.1860
    55.0    5.5690    0.1530
    65.0    3.8890    0.1220
    75.0    2.9680    0.1030
    85.0    2.4140    0.0910
    95.0    2.2450    0.0880
   105.0    2.6250    0.0970
   115.0    2.8550    0.1040
   125.0    2.9150    0.1110
   135.0    2.6850    0.1140
   145.0    2.6550    0.1260
   155.0    2.5680    0.1450
   165.0    2.5560    0.1840
   175.0    2.5700    0.3190
------------------------------------------
E =  910.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.9380    0.6940
    15.0    8.7600    0.3450
    25.0    8.2510    0.2620
    35.0    8.1390    0.2230
    45.0    6.8750    0.1850
    55.0    5.7890    0.1580
    65.0    4.1890    0.1270
    75.0    2.9950    0.1040
    85.0    2.5410    0.0950
    95.0    2.2900    0.0900
   105.0    2.5690    0.0970
   115.0    2.9090    0.1060
   125.0    2.9480    0.1120
   135.0    2.5600    0.1130
   145.0    2.7390    0.1300
   155.0    2.5780    0.1460
   165.0    2.5530    0.1860
   175.0    2.7830    0.3350
------------------------------------------
E =  920.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.2630    0.7030
    15.0    8.4900    0.3400
    25.0    8.3440    0.2630
    35.0    8.2450    0.2250
    45.0    7.3590    0.1910
    55.0    6.1890    0.1630
    65.0    4.4810    0.1320
    75.0    3.0580    0.1050
    85.0    2.4420    0.0930
    95.0    2.2160    0.0880
   105.0    2.6790    0.0990
   115.0    2.7780    0.1040
   125.0    2.8410    0.1100
   135.0    2.8440    0.1190
   145.0    2.6050    0.1260
   155.0    2.3880    0.1410
   165.0    2.7030    0.1920
   175.0    2.7030    0.3300
------------------------------------------
E =  930.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.6200    0.6900
    15.0    8.5980    0.3440
    25.0    8.5900    0.2690
    35.0    8.5670    0.2310
    45.0    7.7010    0.1970
    55.0    6.3730    0.1670
    65.0    4.8160    0.1380
    75.0    3.0680    0.1060
    85.0    2.2770    0.0900
    95.0    2.1910    0.0890
   105.0    2.4440    0.0950
   115.0    2.8290    0.1060
   125.0    3.0600    0.1150
   135.0    2.7640    0.1180
   145.0    3.0460    0.1380
   155.0    2.4980    0.1450
   165.0    2.3560    0.1800
   175.0    2.7820    0.3370
------------------------------------------
E =  940.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.1140    0.6760
    15.0    8.9410    0.3520
    25.0    8.1830    0.2640
    35.0    8.1310    0.2260
    45.0    7.9050    0.2000
    55.0    6.4160    0.1680
    65.0    4.5480    0.1340
    75.0    3.2610    0.1100
    85.0    2.3910    0.0930
    95.0    2.3840    0.0930
   105.0    2.5290    0.0970
   115.0    2.9100    0.1070
   125.0    3.2320    0.1190
   135.0    2.9480    0.1220
   145.0    2.5080    0.1250
   155.0    2.9120    0.1570
   165.0    2.9250    0.2010
   175.0    2.9640    0.3490
------------------------------------------
E =  950.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.5170    0.6930
    15.0    8.4590    0.3450
    25.0    8.9070    0.2770
    35.0    8.7820    0.2360
    45.0    8.0230    0.2030
    55.0    6.5970    0.1710
    65.0    5.0240    0.1420
    75.0    3.3550    0.1120
    85.0    2.4310    0.0940
    95.0    2.3510    0.0930
   105.0    2.4020    0.0950
   115.0    3.0940    0.1110
   125.0    3.1520    0.1180
   135.0    2.8700    0.1210
   145.0    3.0560    0.1390
   155.0    2.5730    0.1490
   165.0    2.3890    0.1830
   175.0    3.1710    0.3640
------------------------------------------
E =  960.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.8210    0.6430
    15.0    7.9910    0.3370
    25.0    8.4140    0.2700
    35.0    9.0690    0.2410
    45.0    9.1280    0.2180
    55.0    7.1350    0.1790
    65.0    5.3260    0.1470
    75.0    3.4570    0.1150
    85.0    2.4960    0.0960
    95.0    2.1650    0.0890
   105.0    2.7150    0.1020
   115.0    3.2350    0.1150
   125.0    3.3410    0.1220
   135.0    2.9200    0.1230
   145.0    2.9780    0.1380
   155.0    2.4430    0.1460
   165.0    2.2850    0.1800
   175.0    2.8240    0.3450
------------------------------------------
E =  970.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.8180    0.6810
    15.0    7.7480    0.3350
    25.0    8.2600    0.2700
    35.0    9.7060    0.2520
    45.0    8.9160    0.2170
    55.0    7.5040    0.1850
    65.0    5.3670    0.1490
    75.0    3.7880    0.1210
    85.0    2.4600    0.0960
    95.0    2.1070    0.0890
   105.0    2.4710    0.0980
   115.0    3.1950    0.1150
   125.0    3.4120    0.1250
   135.0    3.1590    0.1290
   145.0    2.9350    0.1380
   155.0    2.7090    0.1550
   165.0    2.6890    0.1970
   175.0    2.3610    0.3180
------------------------------------------
E =  980.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.2720    0.6700
    15.0    7.5660    0.3340
    25.0    8.7800    0.2810
    35.0    9.6310    0.2530
    45.0    9.2020    0.2230
    55.0    7.8360    0.1910
    65.0    5.3430    0.1500
    75.0    3.6600    0.1200
    85.0    2.4320    0.0960
    95.0    2.3820    0.0950
   105.0    2.5440    0.1000
   115.0    3.2200    0.1160
   125.0    3.4600    0.1270
   135.0    3.3400    0.1340
   145.0    2.8360    0.1370
   155.0    2.6590    0.1550
   165.0    2.6350    0.1970
   175.0    1.8800    0.2870
------------------------------------------
E =  990.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    8.5540    0.6110
    15.0    7.6570    0.3350
    25.0    8.4150    0.2750
    35.0    9.2910    0.2480
    45.0    9.1710    0.2220
    55.0    7.7030    0.1890
    65.0    5.8710    0.1570
    75.0    3.8790    0.1240
    85.0    2.4780    0.0970
    95.0    2.1690    0.0910
   105.0    2.4810    0.0990
   115.0    3.0850    0.1140
   125.0    3.4730    0.1270
   135.0    3.4320    0.1360
   145.0    3.2690    0.1470
   155.0    2.5920    0.1530
   165.0    2.8950    0.2060
   175.0    2.1380    0.3050
------------------------------------------
E = 1000.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    8.4550    0.6120
    15.0    7.0060    0.3230
    25.0    8.5090    0.2790
    35.0    9.8080    0.2570
    45.0    9.1610    0.2240
    55.0    8.2850    0.1980
    65.0    5.7130    0.1560
    75.0    4.0500    0.1270
    85.0    2.5990    0.1000
    95.0    2.2000    0.0920
   105.0    2.3890    0.0980
   115.0    2.8520    0.1100
   125.0    3.5090    0.1290
   135.0    3.4760    0.1380
   145.0    2.8720    0.1390
   155.0    2.7940    0.1600
   165.0    2.1470    0.1790
   175.0    2.2580    0.3160
------------------------------------------
E = 1010.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.1490    0.6330
    15.0    7.6360    0.3350
    25.0    8.3410    0.2740
    35.0    9.8310    0.2560
    45.0    9.3720    0.2250
    55.0    7.8520    0.1910
    65.0    5.8680    0.1570
    75.0    3.8190    0.1230
    85.0    2.3740    0.0950
    95.0    2.1520    0.0910
   105.0    2.4650    0.0990
   115.0    3.0730    0.1140
   125.0    3.1670    0.1210
   135.0    3.4530    0.1360
   145.0    2.7200    0.1350
   155.0    2.5640    0.1520
   165.0    2.0930    0.1760
   175.0    1.9700    0.2940
------------------------------------------
E = 1020.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    7.7400    0.5880
    15.0    7.0810    0.3270
    25.0    8.5800    0.2810
    35.0    9.5170    0.2540
    45.0    9.1980    0.2250
    55.0    7.8020    0.1930
    65.0    5.6140    0.1550
    75.0    3.8150    0.1240
    85.0    2.2390    0.0940
    95.0    2.0120    0.0890
   105.0    2.2850    0.0960
   115.0    2.8220    0.1100
   125.0    3.1890    0.1230
   135.0    3.3910    0.1370
   145.0    3.0590    0.1440
   155.0    2.4820    0.1510
   165.0    2.0640    0.1760
   175.0    2.5500    0.3380
------------------------------------------
E = 1030.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    6.9030    0.5580
    15.0    6.3360    0.3100
    25.0    8.3280    0.2780
    35.0    9.3100    0.2530
    45.0    9.6320    0.2310
    55.0    7.5610    0.1910
    65.0    5.5970    0.1560
    75.0    3.5260    0.1200
    85.0    2.2740    0.0950
    95.0    1.8910    0.0860
   105.0    2.2390    0.0950
   115.0    2.7900    0.1100
   125.0    3.2020    0.1240
   135.0    2.8640    0.1260
   145.0    2.6940    0.1360
   155.0    2.7450    0.1600
   165.0    2.1570    0.1810
   175.0    1.9850    0.2990
------------------------------------------
E = 1040.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    7.1950    0.5720
    15.0    6.7780    0.3220
    25.0    7.7860    0.2700
    35.0    9.0860    0.2510
    45.0    8.8740    0.2230
    55.0    7.7820    0.1940
    65.0    5.4170    0.1540
    75.0    3.2630    0.1160
    85.0    2.2190    0.0940
    95.0    1.7610    0.0840
   105.0    2.0300    0.0910
   115.0    2.5180    0.1050
   125.0    2.7860    0.1160
   135.0    2.8910    0.1270
   145.0    2.7960    0.1390
   155.0    2.5360    0.1540
   165.0    1.9780    0.1740
   175.0    1.7300    0.2810
------------------------------------------
E = 1050.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    7.0560    0.5720
    15.0    5.9560    0.3050
    25.0    7.1710    0.2620
    35.0    9.0080    0.2520
    45.0    8.7380    0.2240
    55.0    7.2560    0.1890
    65.0    5.1700    0.1520
    75.0    3.2340    0.1160
    85.0    2.2220    0.0950
    95.0    1.5110    0.0780
   105.0    1.7930    0.0870
   115.0    2.4380    0.1040
   125.0    2.7310    0.1160
   135.0    2.7980    0.1270
   145.0    2.8150    0.1410
   155.0    2.0870    0.1410
   165.0    1.7980    0.1680
   175.0    1.5320    0.2670
------------------------------------------
E = 1060.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    5.9290    0.5240
    15.0    5.9270    0.3040
    25.0    7.6220    0.2700
    35.0    8.6500    0.2470
    45.0    7.9180    0.2130
    55.0    7.1460    0.1880
    65.0    4.9980    0.1490
    75.0    3.1970    0.1160
    85.0    1.9410    0.0890
    95.0    1.5240    0.0790
   105.0    1.5800    0.0810
   115.0    1.9150    0.0920
   125.0    2.2570    0.1050
   135.0    2.4430    0.1180
   145.0    2.6670    0.1370
   155.0    2.1400    0.1430
   165.0    1.7620    0.1660
