E =  160.000 MeV, Wght = 1.00, Syst = 0.05
    85.0    6.2400    0.0370
    95.0    5.0180    0.0330
   105.0    4.0250    0.0300
   115.0    3.3060    0.0280
   125.0    2.8940    0.0280
   135.0    2.6720    0.0290
   145.0    2.6400    0.0320
   155.0    2.7080    0.0370
   165.0    2.8200    0.0490
   175.0    2.8660    0.0850
------------------------------------------
E =  620.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.6500    0.1720
    15.0    8.6470    0.0860
    25.0    7.8410    0.0640
    35.0    8.0870    0.0560
    45.0    8.4570    0.0520
    55.0    8.5430    0.0480
    65.0    8.2460    0.0450
    75.0    7.6170    0.0420
    85.0    6.4750    0.0380
    95.0    5.3150    0.0340
   105.0    4.1680    0.0310
   115.0    3.3850    0.0290
   125.0    2.9970    0.0280
   135.0    2.7250    0.0290
   145.0    2.7090    0.0320
   155.0    2.7400    0.0380
   165.0    2.7500    0.0490
   175.0    2.8640    0.0850
------------------------------------------
E =  630.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.1560    0.1770
    15.0    8.9280    0.0880
    25.0    8.0080    0.0650
    35.0    8.1910    0.0570
    45.0    8.6670    0.0520
    55.0    8.7750    0.0490
    65.0    8.5410    0.0460
    75.0    7.8720    0.0430
    85.0    6.8370    0.0390
    95.0    5.5150    0.0350
   105.0    4.3780    0.0320
   115.0    3.5970    0.0300
   125.0    3.0990    0.0290
   135.0    2.8230    0.0300
   145.0    2.7660    0.0330
   155.0    2.7810    0.0380
   165.0    2.9330    0.0500
   175.0    2.9400    0.0870
------------------------------------------
E =  640.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.1690    0.1780
    15.0    8.9900    0.0890
    25.0    8.1260    0.0660
    35.0    8.5930    0.0580
    45.0    9.0720    0.0540
    55.0    9.0560    0.0500
    65.0    8.9080    0.0470
    75.0    8.2100    0.0440
    85.0    7.1020    0.0400
    95.0    5.7420    0.0360
   105.0    4.6140    0.0330
   115.0    3.7770    0.0310
   125.0    3.3330    0.0300
   135.0    3.0060    0.0310
   145.0    2.9510    0.0340
   155.0    2.8720    0.0390
   165.0    2.9580    0.0510
   175.0    3.1720    0.0910
------------------------------------------
E =  650.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.0640    0.1790
    15.0    9.0230    0.0900
    25.0    8.4160    0.0680
    35.0    8.8350    0.0600
    45.0    9.2260    0.0550
    55.0    9.5750    0.0520
    65.0    9.3710    0.0490
    75.0    8.6410    0.0460
    85.0    7.4950    0.0420
    95.0    6.1510    0.0380
   105.0    4.9490    0.0340
   115.0    4.0920    0.0320
   125.0    3.5250    0.0320
   135.0    3.2510    0.0330
   145.0    3.0920    0.0350
   155.0    3.0310    0.0410
   165.0    3.0400    0.0520
   175.0    2.9910    0.0890
------------------------------------------
E =  660.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.0030    0.1800
    15.0    9.2830    0.0920
    25.0    8.6810    0.0690
    35.0    9.1370    0.0610
    45.0    9.6490    0.0570
    55.0    9.9250    0.0530
    65.0    9.7900    0.0500
    75.0    9.1790    0.0470
    85.0    7.8950    0.0430
    95.0    6.5410    0.0390
   105.0    5.3070    0.0360
   115.0    4.4300    0.0340
   125.0    3.8340    0.0330
   135.0    3.4590    0.0340
   145.0    3.2560    0.0370
   155.0    3.1010    0.0420
   165.0    3.1500    0.0530
   175.0    3.2540    0.0940
------------------------------------------
E =  670.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.4370    0.1850
    15.0    9.3260    0.0930
    25.0    8.8320    0.0710
    35.0    9.2800    0.0620
    45.0   10.0600    0.0580
    55.0   10.3300    0.0550
    65.0   10.2270    0.0520
    75.0    9.5550    0.0490
    85.0    8.3160    0.0450
    95.0    7.0050    0.0410
   105.0    5.7760    0.0380
   115.0    4.8430    0.0360
   125.0    4.2310    0.0350
   135.0    3.8530    0.0360
   145.0    3.4740    0.0380
   155.0    3.2770    0.0430
   165.0    3.2560    0.0550
   175.0    3.4140    0.0970
------------------------------------------
E =  680.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.5310    0.1860
    15.0    9.7360    0.0950
    25.0    9.0560    0.0720
    35.0    9.5740    0.0640
    45.0   10.3220    0.0590
    55.0   10.6870    0.0560
    65.0   10.5860    0.0530
    75.0    9.9720    0.0500
    85.0    8.7540    0.0460
    95.0    7.4800    0.0430
   105.0    6.1480    0.0390
   115.0    5.2710    0.0370
   125.0    4.6510    0.0370
   135.0    4.1050    0.0370
   145.0    3.7460    0.0400
   155.0    3.6360    0.0460
   165.0    3.4280    0.0570
   175.0    3.7110    0.1010
------------------------------------------
E =  690.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.8510    0.1910
    15.0    9.8550    0.0970
    25.0    9.2800    0.0740
    35.0    9.7760    0.0650
    45.0   10.5680    0.0610
    55.0   10.9580    0.0570
    65.0   10.8870    0.0540
    75.0   10.2320    0.0510
    85.0    9.0840    0.0470
    95.0    7.8900    0.0440
   105.0    6.6470    0.0410
   115.0    5.7620    0.0400
   125.0    5.0840    0.0390
   135.0    4.5430    0.0400
   145.0    4.1190    0.0420
   155.0    3.8400    0.0470
   165.0    3.6480    0.0590
   175.0    3.6100    0.1010
------------------------------------------
E =  700.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.4620    0.1970
    15.0    9.9530    0.0980
    25.0    9.2330    0.0740
    35.0    9.9740    0.0660
    45.0   10.6870    0.0620
    55.0   10.9870    0.0580
    65.0   10.8680    0.0550
    75.0   10.2390    0.0520
    85.0    9.3110    0.0480
    95.0    8.0980    0.0450
   105.0    7.1010    0.0430
   115.0    6.2100    0.0410
   125.0    5.4810    0.0410
   135.0    4.8770    0.0420
   145.0    4.3590    0.0440
   155.0    4.1860    0.0500
   165.0    3.7800    0.0600
   175.0    3.9770    0.1070
------------------------------------------
E =  710.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.0800    0.1960
    15.0    9.8170    0.0980
    25.0    9.1340    0.0740
    35.0    9.8070    0.0660
    45.0   10.3780    0.0610
    55.0   10.8250    0.0580
    65.0   10.6910    0.0550
    75.0   10.1010    0.0520
    85.0    9.2380    0.0490
    95.0    8.1130    0.0460
   105.0    7.2750    0.0440
   115.0    6.4540    0.0430
   125.0    5.7370    0.0420
   135.0    5.0250    0.0430
   145.0    4.6010    0.0450
   155.0    4.1960    0.0500
   165.0    3.9530    0.0620
   175.0    4.0400    0.1090
------------------------------------------
E =  720.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.4590    0.1920
    15.0    9.2340    0.0960
    25.0    8.8400    0.0730
    35.0    9.1400    0.0640
    45.0    9.7550    0.0600
    55.0   10.0390    0.0560
    65.0    9.8990    0.0530
    75.0    9.3910    0.0500
    85.0    8.6760    0.0470
    95.0    7.8910    0.0450
   105.0    7.1410    0.0440
   115.0    6.4110    0.0430
   125.0    5.6790    0.0420
   135.0    5.0240    0.0430
   145.0    4.5560    0.0450
   155.0    4.0270    0.0500
   165.0    3.8420    0.0620
   175.0    3.6980    0.1040
------------------------------------------
E =  730.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.7480    0.1870
    15.0    8.7320    0.0940
    25.0    8.1800    0.0710
    35.0    8.5230    0.0620
    45.0    8.9010    0.0570
    55.0    8.9850    0.0530
    65.0    9.0090    0.0510
    75.0    8.5870    0.0480
    85.0    8.1670    0.0460
    95.0    7.3470    0.0440
   105.0    6.8220    0.0430
   115.0    6.1910    0.0420
   125.0    5.5100    0.0420
   135.0    4.9050    0.0430
   145.0    4.2510    0.0440
   155.0    3.8430    0.0490
   165.0    3.7040    0.0610
   175.0    3.5070    0.1020
------------------------------------------
E =  740.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.1660    0.1840
    15.0    8.4550    0.0930
    25.0    7.6830    0.0690
    35.0    7.9230    0.0600
    45.0    8.1320    0.0550
    55.0    8.2360    0.0510
    65.0    8.0410    0.0480
    75.0    7.7250    0.0460
    85.0    7.2690    0.0440
    95.0    6.8090    0.0420
   105.0    6.3160    0.0410
   115.0    5.9410    0.0420
   125.0    5.3280    0.0410
   135.0    4.6660    0.0420
   145.0    4.1400    0.0440
   155.0    3.5950    0.0470
   165.0    3.4060    0.0590
   175.0    3.4560    0.1020
------------------------------------------
E =  750.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.3100    0.1860
    15.0    8.2100    0.0920
    25.0    7.3150    0.0680
    35.0    7.4410    0.0590
    45.0    7.4460    0.0530
    55.0    7.3390    0.0490
    65.0    7.1620    0.0460
    75.0    6.8030    0.0430
    85.0    6.4810    0.0420
    95.0    6.1580    0.0410
   105.0    5.8890    0.0400
   115.0    5.4620    0.0400
   125.0    5.0080    0.0400
   135.0    4.4090    0.0410
   145.0    3.8610    0.0420
   155.0    3.3700    0.0460
   165.0    3.3080    0.0580
   175.0    3.3060    0.1010
------------------------------------------
E =  760.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.7770    0.1830
    15.0    7.8590    0.0910
    25.0    7.0460    0.0670
    35.0    7.0770    0.0580
    45.0    6.8370    0.0510
    55.0    6.5520    0.0460
    65.0    6.2450    0.0430
    75.0    5.9560    0.0410
    85.0    5.7060    0.0390
    95.0    5.4620    0.0380
   105.0    5.3050    0.0380
   115.0    5.2010    0.0390
   125.0    4.6900    0.0390
   135.0    4.2010    0.0400
   145.0    3.6360    0.0410
   155.0    3.2750    0.0460
   165.0    3.2440    0.0580
   175.0    3.1020    0.0980
------------------------------------------
E =  770.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.6270    0.1830
    15.0    7.7640    0.0910
    25.0    6.8280    0.0670
    35.0    6.6160    0.0560
    45.0    6.3600    0.0500
    55.0    5.8630    0.0440
    65.0    5.4510    0.0410
    75.0    5.1720    0.0380
    85.0    4.9910    0.0370
    95.0    4.8930    0.0370
   105.0    4.8980    0.0370
   115.0    4.7570    0.0380
   125.0    4.4570    0.0390
   135.0    3.9520    0.0390
   145.0    3.4440    0.0410
   155.0    3.1510    0.0450
   165.0    3.0190    0.0570
   175.0    3.0160    0.0970
------------------------------------------
E =  780.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.7830    0.1860
    15.0    7.6910    0.0910
    25.0    6.6890    0.0660
    35.0    6.2310    0.0550
    45.0    5.8810    0.0480
    55.0    5.3380    0.0430
    65.0    4.8370    0.0390
    75.0    4.4990    0.0360
    85.0    4.4450    0.0350
    95.0    4.3720    0.0350
   105.0    4.4240    0.0360
   115.0    4.3550    0.0370
   125.0    4.1970    0.0380
   135.0    3.7410    0.0380
   145.0    3.3130    0.0400
   155.0    3.0060    0.0440
   165.0    3.0880    0.0580
   175.0    3.0420    0.0990
------------------------------------------
E =  790.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.4130    0.1840
    15.0    7.6130    0.0910
    25.0    6.4970    0.0660
    35.0    5.9720    0.0540
    45.0    5.5540    0.0470
    55.0    4.9780    0.0410
    65.0    4.3320    0.0370
    75.0    4.0150    0.0340
    85.0    3.9420    0.0330
    95.0    3.9500    0.0330
   105.0    4.1570    0.0350
   115.0    4.1440    0.0360
   125.0    3.9260    0.0370
   135.0    3.5130    0.0370
   145.0    3.1670    0.0390
   155.0    2.9400    0.0440
   165.0    2.9750    0.0570
   175.0    3.0760    0.1000
------------------------------------------
E =  800.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.6910    0.1870
    15.0    7.4440    0.0910
    25.0    6.4450    0.0660
    35.0    5.7840    0.0540
    45.0    5.3570    0.0470
    55.0    4.5560    0.0400
    65.0    3.9940    0.0360
    75.0    3.6130    0.0330
    85.0    3.4840    0.0320
    95.0    3.6220    0.0320
   105.0    3.8000    0.0340
   115.0    3.8900    0.0350
   125.0    3.8010    0.0360
   135.0    3.3280    0.0370
   145.0    3.1090    0.0390
   155.0    2.8730    0.0440
   165.0    2.9420    0.0570
   175.0    3.2540    0.1030
------------------------------------------
E =  810.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.9550    0.1900
    15.0    7.4400    0.0910
    25.0    6.3410    0.0660
    35.0    5.9300    0.0550
    45.0    5.1470    0.0460
    55.0    4.3750    0.0390
    65.0    3.6510    0.0340
    75.0    3.3030    0.0310
    85.0    3.1990    0.0300
    95.0    3.3360    0.0310
   105.0    3.5450    0.0330
   115.0    3.7420    0.0350
   125.0    3.5970    0.0360
   135.0    3.2340    0.0360
   145.0    2.9380    0.0380
   155.0    2.8370    0.0440
   165.0    2.8660    0.0570
   175.0    3.1420    0.1020
------------------------------------------
E =  820.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.5390    0.1880
    15.0    7.5620    0.0930
    25.0    6.4430    0.0670
    35.0    5.7930    0.0540
    45.0    5.0690    0.0460
    55.0    4.1830    0.0390
    65.0    3.3450    0.0330
    75.0    2.9400    0.0300
    85.0    2.9320    0.0290
    95.0    3.0750    0.0300
   105.0    3.3910    0.0320
   115.0    3.5980    0.0340
   125.0    3.4960    0.0350
   135.0    3.2600    0.0370
   145.0    3.0090    0.0390
   155.0    2.8020    0.0440
   165.0    2.9250    0.0580
   175.0    3.0460    0.1010
------------------------------------------
E =  830.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.3150    0.1870
    15.0    7.4640    0.0920
    25.0    6.3080    0.0660
    35.0    5.8150    0.0550
    45.0    5.0410    0.0460
    55.0    3.9910    0.0380
    65.0    3.2080    0.0320
    75.0    2.7800    0.0290
    85.0    2.7410    0.0290
    95.0    2.9550    0.0300
   105.0    3.3090    0.0320
   115.0    3.5160    0.0340
   125.0    3.4560    0.0350
   135.0    3.1610    0.0360
   145.0    2.7670    0.0380
   155.0    2.7960    0.0440
   165.0    3.0030    0.0590
   175.0    3.1490    0.1030
------------------------------------------
E =  840.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.1150    0.1870
    15.0    7.4520    0.0930
    25.0    6.4430    0.0680
    35.0    5.7270    0.0550
    45.0    4.9510    0.0460
    55.0    4.0170    0.0380
    65.0    3.1080    0.0320
    75.0    2.5710    0.0280
    85.0    2.5810    0.0280
    95.0    2.7390    0.0290
   105.0    3.1800    0.0310
   115.0    3.4420    0.0340
   125.0    3.3480    0.0350
   135.0    3.1530    0.0370
   145.0    2.9490    0.0390
   155.0    2.7870    0.0450
   165.0    2.9260    0.0580
   175.0    3.1290    0.1040
------------------------------------------
E =  850.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.5350    0.1910
    15.0    7.3780    0.0930
    25.0    6.3880    0.0680
    35.0    5.7720    0.0550
    45.0    4.9450    0.0460
    55.0    3.9180    0.0380
    65.0    3.0440    0.0320
    75.0    2.4750    0.0280
    85.0    2.3970    0.0270
    95.0    2.6710    0.0280
   105.0    3.1010    0.0310
   115.0    3.3990    0.0340
   125.0    3.3460    0.0350
   135.0    3.0870    0.0360
   145.0    2.8720    0.0390
   155.0    2.8070    0.0450
   165.0    2.9230    0.0580
   175.0    3.0310    0.1030
------------------------------------------
E =  860.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.4670    0.1920
    15.0    7.2280    0.0930
    25.0    6.3360    0.0680
    35.0    5.9160    0.0560
    45.0    4.9400    0.0460
    55.0    3.8100    0.0380
    65.0    2.9780    0.0320
    75.0    2.3480    0.0270
    85.0    2.3320    0.0270
    95.0    2.5960    0.0280
   105.0    3.0800    0.0310
   115.0    3.4180    0.0340
   125.0    3.3650    0.0360
   135.0    3.1050    0.0370
   145.0    2.7740    0.0390
   155.0    2.7740    0.0450
   165.0    2.9200    0.0590
   175.0    3.0030    0.1030
------------------------------------------
E =  870.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.3630    0.1920
    15.0    7.1680    0.0930
    25.0    6.4200    0.0690
    35.0    5.8550    0.0560
    45.0    5.0380    0.0470
    55.0    3.9290    0.0390
    65.0    2.8960    0.0320
    75.0    2.2590    0.0270
    85.0    2.1510    0.0260
    95.0    2.5050    0.0280
   105.0    3.0630    0.0310
   115.0    3.4800    0.0350
   125.0    3.3950    0.0360
   135.0    3.1120    0.0370
   145.0    2.8440    0.0390
   155.0    2.6930    0.0450
   165.0    2.8180    0.0580
   175.0    2.8890    0.1020
------------------------------------------
E =  880.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.9410    0.1890
    15.0    7.0160    0.0920
    25.0    6.4960    0.0690
    35.0    5.9510    0.0570
    45.0    5.0440    0.0470
    55.0    3.9400    0.0390
    65.0    2.8600    0.0310
    75.0    2.2250    0.0270
    85.0    2.1460    0.0260
    95.0    2.4980    0.0280
   105.0    3.0810    0.0320
   115.0    3.4660    0.0350
   125.0    3.5140    0.0370
   135.0    3.0600    0.0370
   145.0    2.7250    0.0390
   155.0    2.5690    0.0440
   165.0    2.8430    0.0590
   175.0    2.8670    0.1020
------------------------------------------
E =  890.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.0980    0.1920
    15.0    7.2480    0.0940
    25.0    6.4620    0.0700
    35.0    6.2030    0.0590
    45.0    5.1030    0.0480
    55.0    3.9670    0.0390
    65.0    2.8730    0.0320
    75.0    2.1760    0.0270
    85.0    2.0420    0.0260
    95.0    2.4710    0.0280
   105.0    3.0640    0.0320
   115.0    3.5250    0.0350
   125.0    3.4360    0.0370
   135.0    3.1200    0.0370
   145.0    2.7190    0.0390
   155.0    2.6050    0.0440
   165.0    2.6130    0.0570
   175.0    2.8680    0.1020
------------------------------------------
E =  900.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.8430    0.1910
    15.0    7.1260    0.0940
    25.0    6.5140    0.0700
    35.0    6.2260    0.0590
    45.0    5.4010    0.0500
    55.0    4.1010    0.0400
    65.0    2.9350    0.0320
    75.0    2.2000    0.0270
    85.0    2.0120    0.0250
    95.0    2.4820    0.0280
   105.0    3.1270    0.0320
   115.0    3.5450    0.0350
   125.0    3.5810    0.0370
   135.0    3.0830    0.0370
   145.0    2.6470    0.0390
   155.0    2.4360    0.0430
   165.0    2.6180    0.0570
   175.0    2.6590    0.0990
------------------------------------------
E =  910.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.7930    0.1910
    15.0    7.1640    0.0950
    25.0    6.7520    0.0720
    35.0    6.2650    0.0600
    45.0    5.5820    0.0510
    55.0    4.2990    0.0410
    65.0    3.0890    0.0330
    75.0    2.1730    0.0270
    85.0    1.9930    0.0250
    95.0    2.4880    0.0280
   105.0    3.1370    0.0320
   115.0    3.6340    0.0360
   125.0    3.6210    0.0380
   135.0    3.1710    0.0380
   145.0    2.6790    0.0390
   155.0    2.4040    0.0430
   165.0    2.4060    0.0550
   175.0    2.5730    0.0980
------------------------------------------
E =  920.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.6980    0.1910
    15.0    7.2550    0.0960
    25.0    6.8990    0.0730
    35.0    6.6660    0.0620
    45.0    5.7860    0.0520
    55.0    4.5010    0.0420
    65.0    3.1670    0.0340
    75.0    2.1960    0.0270
    85.0    2.0410    0.0260
    95.0    2.4230    0.0280
   105.0    3.2080    0.0330
   115.0    3.7480    0.0370
   125.0    3.6340    0.0380
   135.0    3.2970    0.0390
   145.0    2.6500    0.0390
   155.0    2.4470    0.0440
   165.0    2.2680    0.0540
   175.0    2.5760    0.0990
------------------------------------------
E =  930.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.6720    0.1920
    15.0    7.2770    0.0970
    25.0    7.0400    0.0740
    35.0    6.9900    0.0640
    45.0    6.1010    0.0540
    55.0    4.7790    0.0440
    65.0    3.3160    0.0350
    75.0    2.3350    0.0280
    85.0    2.0600    0.0260
    95.0    2.5220    0.0290
   105.0    3.2650    0.0340
   115.0    3.8310    0.0370
   125.0    3.7970    0.0390
   135.0    3.2770    0.0390
   145.0    2.6520    0.0390
   155.0    2.2730    0.0420
   165.0    2.3050    0.0540
   175.0    2.4150    0.0960
------------------------------------------
E =  940.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.8820    0.1950
    15.0    7.5030    0.0990
    25.0    7.4420    0.0770
    35.0    7.3000    0.0650
    45.0    6.4810    0.0550
    55.0    5.0890    0.0460
    65.0    3.4940    0.0360
    75.0    2.4340    0.0290
    85.0    2.0730    0.0260
    95.0    2.5010    0.0290
   105.0    3.3420    0.0340
   115.0    3.8030    0.0380
   125.0    3.8150    0.0400
   135.0    3.3570    0.0400
   145.0    2.6800    0.0400
   155.0    2.2870    0.0430
   165.0    2.2590    0.0540
   175.0    2.3800    0.0960
------------------------------------------
E =  950.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.6890    0.1950
    15.0    7.4660    0.0990
    25.0    7.5670    0.0780
    35.0    7.6900    0.0680
    45.0    6.8650    0.0570
    55.0    5.3990    0.0470
    65.0    3.7640    0.0380
    75.0    2.6320    0.0300
    85.0    2.2190    0.0280
    95.0    2.6060    0.0300
   105.0    3.4130    0.0350
   115.0    3.8740    0.0380
   125.0    3.9370    0.0400
   135.0    3.3530    0.0400
   145.0    2.6180    0.0390
   155.0    2.2480    0.0430
   165.0    2.0910    0.0520
   175.0    2.1250    0.0910
------------------------------------------
E =  960.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.2680    0.1910
    15.0    7.4180    0.0990
    25.0    7.6510    0.0790
    35.0    7.7930    0.0680
    45.0    7.2060    0.0590
    55.0    5.6180    0.0490
    65.0    3.9300    0.0390
    75.0    2.8100    0.0320
    85.0    2.3430    0.0280
    95.0    2.6990    0.0310
   105.0    3.4350    0.0350
   115.0    4.0690    0.0390
   125.0    3.9320    0.0410
   135.0    3.4000    0.0410
   145.0    2.6270    0.0400
   155.0    2.2450    0.0430
   165.0    1.9060    0.0500
   175.0    1.9210    0.0870
------------------------------------------
E =  970.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.0690    0.1900
    15.0    7.3090    0.0990
    25.0    7.6920    0.0790
    35.0    7.9950    0.0690
    45.0    7.3960    0.0600
    55.0    6.0190    0.0500
    65.0    4.2850    0.0400
    75.0    2.9020    0.0320
    85.0    2.4320    0.0290
    95.0    2.6530    0.0300
   105.0    3.3740    0.0350
   115.0    3.9610    0.0390
   125.0    3.9360    0.0410
   135.0    3.3580    0.0410
   145.0    2.6270    0.0400
   155.0    2.1220    0.0420
   165.0    1.8140    0.0490
   175.0    1.9140    0.0870
------------------------------------------
E =  980.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    8.5830    0.1860
    15.0    7.1150    0.0980
    25.0    7.7240    0.0800
    35.0    8.0540    0.0700
    45.0    7.4350    0.0610
    55.0    6.0420    0.0510
    65.0    4.3290    0.0410
    75.0    3.0520    0.0330
    85.0    2.4380    0.0290
    95.0    2.6650    0.0310
   105.0    3.3790    0.0350
   115.0    3.9140    0.0390
   125.0    3.8140    0.0400
   135.0    3.2600    0.0400
   145.0    2.6090    0.0400
   155.0    2.0840    0.0420
   165.0    1.8070    0.0490
   175.0    1.7730    0.0840
------------------------------------------
E =  990.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    8.2590    0.1830
    15.0    6.9580    0.0970
    25.0    7.5650    0.0790
    35.0    8.0780    0.0710
    45.0    7.4580    0.0610
    55.0    6.0520    0.0510
    65.0    4.4860    0.0420
    75.0    3.1550    0.0340
    85.0    2.5030    0.0300
    95.0    2.6620    0.0310
   105.0    3.2310    0.0340
   115.0    3.7000    0.0380
   125.0    3.6000    0.0390
   135.0    3.1610    0.0400
   145.0    2.5160    0.0390
   155.0    1.9180    0.0400
   165.0    1.5170    0.0450
   175.0    1.4460    0.0770
------------------------------------------
E = 1000.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    7.7400    0.1780
    15.0    6.6450    0.0960
    25.0    7.4400    0.0790
    35.0    7.9440    0.0700
    45.0    7.3670    0.0610
    55.0    6.0160    0.0510
    65.0    4.4820    0.0420
    75.0    3.1050    0.0340
    85.0    2.5110    0.0300
    95.0    2.5610    0.0300
   105.0    3.0550    0.0340
   115.0    3.4370    0.0370
   125.0    3.3710    0.0380
   135.0    2.9450    0.0380
   145.0    2.3790    0.0380
   155.0    1.7760    0.0390
   165.0    1.4930    0.0450
   175.0    1.2900    0.0730
------------------------------------------
E = 1010.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    7.1060    0.1710
    15.0    6.1980    0.0930
    25.0    7.1940    0.0780
    35.0    7.5680    0.0690
    45.0    7.1480    0.0600
    55.0    5.9100    0.0510
    65.0    4.3900    0.0420
    75.0    3.1260    0.0340
    85.0    2.4960    0.0300
    95.0    2.4700    0.0300
   105.0    2.7550    0.0320
   115.0    3.0240    0.0350
   125.0    3.1470    0.0370
   135.0    2.7390    0.0370
   145.0    2.1990    0.0370
   155.0    1.7600    0.0390
   165.0    1.3790    0.0440
   175.0    1.2170    0.0710
------------------------------------------
E = 1020.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    6.3510    0.1630
    15.0    5.7960    0.0900
    25.0    6.7980    0.0770
    35.0    7.2050    0.0680
    45.0    6.8790    0.0600
    55.0    5.6570    0.0500
    65.0    4.2440    0.0410
    75.0    3.1130    0.0340
    85.0    2.4470    0.0300
    95.0    2.3500    0.0290
   105.0    2.5910    0.0310
   115.0    2.7740    0.0330
   125.0    2.7730    0.0350
   135.0    2.5440    0.0360
   145.0    2.1480    0.0370
   155.0    1.6080    0.0370
   165.0    1.2340    0.0420
   175.0    0.9560    0.0630
------------------------------------------
E = 1030.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    6.3170    0.1630
    15.0    5.2810    0.0870
    25.0    6.3980    0.0750
    35.0    6.7550    0.0660
    45.0    6.3090    0.0570
    55.0    5.1860    0.0480
    65.0    3.9610    0.0400
    75.0    2.9280    0.0330
    85.0    2.3850    0.0300
    95.0    2.2460    0.0290
   105.0    2.2930    0.0300
   115.0    2.4760    0.0320
   125.0    2.4400    0.0330
   135.0    2.3590    0.0350
   145.0    1.9650    0.0350
   155.0    1.6070    0.0370
   165.0    1.3680    0.0440
   175.0    1.0900    0.0680
------------------------------------------
E = 1040.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    5.5680    0.1540
    15.0    4.9220    0.0840
    25.0    5.9490    0.0720
    35.0    6.3380    0.0640
    45.0    5.9230    0.0560
    55.0    4.8920    0.0470
    65.0    3.7280    0.0390
    75.0    2.8170    0.0330
    85.0    2.2630    0.0290
    95.0    2.1130    0.0280
   105.0    2.0550    0.0280
   115.0    2.1150    0.0290
   125.0    2.1660    0.0310
   135.0    2.1050    0.0330
   145.0    1.9310    0.0350
   155.0    1.6520    0.0380
   165.0    1.3270    0.0440
   175.0    1.0210    0.0660
------------------------------------------
E = 1050.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    5.2830    0.1510
    15.0    4.7960    0.0830
    25.0    5.5860    0.0700
    35.0    5.8050    0.0620
    45.0    5.3350    0.0530
    55.0    4.4810    0.0450
    65.0    3.4290    0.0380
    75.0    2.6700    0.0320
    85.0    2.1650    0.0290
    95.0    1.9230    0.0270
   105.0    1.8510    0.0270
   115.0    1.8670    0.0280
   125.0    1.8960    0.0290
   135.0    1.9300    0.0320
   145.0    1.8570    0.0350
   155.0    1.5930    0.0380
   165.0    1.2050    0.0420
   175.0    1.0890    0.0680
------------------------------------------
E = 1060.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    4.5790    0.1400
    15.0    4.3410    0.0790
    25.0    5.1720    0.0680
    35.0    5.3240    0.0590
    45.0    4.9010    0.0510
    55.0    4.0020    0.0430
    65.0    3.1580    0.0360
    75.0    2.4600    0.0310
    85.0    2.0530    0.0280
    95.0    1.7920    0.0260
   105.0    1.6390    0.0250
   115.0    1.6080    0.0260
   125.0    1.6620    0.0280
   135.0    1.7800    0.0310
   145.0    1.7120    0.0330
   155.0    1.5510    0.0370
   165.0    1.3110    0.0440
